evidence_id,source_database,source_accession,title,intervention_component,suggested_intervention,suggested_duration,suggested_cfu,suggested_dose,final_species,final_strain,final_total_CFU_per_day,final_log10_CFU_per_day,final_prebiotic_type,final_prebiotic_dose_g_day,final_duration_weeks,final_dosage_form,reviewer,review_status,reviewer_note
EUROPEPMC:42072163,PubMed,42072163,"Microbiota-Gut-Brain Axis Disruption, Neuroinflammation, and Potential Antioxidant-Based Treatments in Metabolic Diseases.",primary_intervention,,,,,,,,,,,,,codex,pending,
EUROPEPMC:42051485,PubMed,42051485,Targeted regulation of adipose tissue macrophages from an immunometabolic perspective: a novel therapeutic approach for obesity-related metabolic disorders.,primary_intervention,,,,,,,,,,,,,codex,pending,
EUROPEPMC:10.21203/rs.3.rs-9134629/v1,publisher supplementary data,10.21203/rs.3.rs-9134629/v1,Blood drops to gut maps: dried blood spot metabolomics infers gut microbiome composition and guides probiotic intervention in metabolic disease,primary_intervention,,,,,,,,,,,,,codex,pending,
EUROPEPMC:41822330,PubMed,41822330,Gut microbiota in obesity management: from microbial clocks to precision microbial therapies.,primary_intervention,,,,,,,,,,,,,codex,pending,
EUROPEPMC:41921070,PubMed,41921070,Anti-obesity effects of probiotics beyond BMI: a critical review of human clinical trials.,primary_intervention,,,,,,,,,,,,,codex,pending,
NCT:NCT07559227,ClinicalTrials.gov,NCT07559227,"Gut, Immune, and Vascular Health in Metabolically Healthy Obesity",primary_intervention,Inulin Supplementation; Maltodextrin (Placebo); High-fat meal,,,,,,,,,,,,codex,pending,
NCT:NCT07593170,ClinicalTrials.gov,NCT07593170,AKK Study in Improving Obesity and Metabolic Status in Children and Adolescents,primary_intervention,AKK; Placebo (maltodextrin),,,,,,,,,,,,codex,pending,
NCT:NCT06710106,ClinicalTrials.gov,NCT06710106,Effect of a Low-calorie Diet With a Prebiotic Supplement on Health of Overweight-obese Subjects.,primary_intervention,Prebiotic + hypocaloric diet; Placebo + hypocaloric diet,,,,,,,,,,,,codex,pending,
PMID:41455007,PubMed,41455007,"Bifidobacterium Breve BBr60 Improves Obesity Via the Gut Microbiota-Short-Chain Fatty Acid-IL-27/GLP-1 Axis: Evidence from a Randomized, Double-Blind, Placebo-Controlled Trial.",primary_intervention,,12-week,,25 g,,,,,,,,,codex,pending,
PMID:40902730,PubMed,40902730,Can Probiotics Influence Adaptive Thermogenesis Induced by Continuous Energy Restriction after a 12-Week Intervention in Adult Males Living with Obesity? A Secondary Analysis of a Randomized Clinical Trial (São Paulo Clinical Study of Obesity and Intestinal Microbiota).,primary_intervention,,12-Week,,,,,,,,,,,codex,pending,
PMID:39981988,PubMed,39981988,"Nutraceutical Blends Promote Weight Loss, Inflammation Reduction, and Better Sleep: The Role of Faecalibacterium prausnitzii in Overweight Adults-A Double-Blind Trial.",primary_intervention,,90 days,,,,,,,,,,,codex,pending,
PMID:39842252,PubMed,39842252,"Effect of caloric restriction with probiotic supplementation on body composition, quality of life, and psychobiological factors of obese men: A randomized, double-blinded placebo-controlled clinical trial.",primary_intervention,,12 weeks,,1 g,,,,,,,,,codex,pending,
PMID:40066582,PubMed,40066582,"Effects of probiotic supplementation on blood lipids ın hypercholesterolemic obese patients: a randomized, double-blind, placebo-controlled pilot trial.",primary_intervention,,8 weeks; 8-week,1.5 x 10^9 CFU,31.00 mg,Enterococcus faecium; Lactobacillus plantarum; Streptococcus thermophilus; Bifidobacterium lactis; Lactobacillus acidophilus; Bifidobacterium longum,,,,,,8,capsules twice daily,codex_verified_20260612,pending,"NCBI PubMed XML PMID:40066582 reports 1.5 x 10^9 CFU/g concentration and capsules twice daily, but capsule mass/total grams per day is not stated in the abstract. Do not treat concentration as total daily CFU."
EUROPEPMC:40987620,PubMed,40987620,Can pre-/pro and synbiotics affect cardiovascular risk factors in children and adolescence with overweight and obesity? A grade-assessed systematic review and meta-analysis of randomized controlled trials.,primary_intervention,,,,0.27 mg; 0.73 mg; 0.99 mg; 0.24 mg; 1.04 mg,,,,,,,,,codex,pending,
PMID:38999802,PubMed,38999802,"Preoperative Multistrain Probiotic Supplementation Does Not Affect Body Weight Changes or Cardiometabolic Risk Factors in Bariatrics: Randomized, Double-Blind, Placebo-Controlled Clinical Trial.",primary_intervention,,12-week; 6 months,,,,,,,,,,,codex,pending,
NCT:NCT06213480,ClinicalTrials.gov,NCT06213480,Next-Generation Synbiotic in Individuals With Overweight or Obesity,primary_intervention,Synbiotic Group; Placebo Group,,,,,,,,,,,,codex,pending,
NCT:NCT05949255,ClinicalTrials.gov,NCT05949255,Probiotics and Insulin Resistance in Obese Asthmatics,primary_intervention,Probiotic; Placebo,,,,,,,,,,,,codex,pending,
NCT:NCT06305650,ClinicalTrials.gov,NCT06305650,Probiotic Influence on Obesity-Related Lipidemia,primary_intervention,Probiotic,,,,,,,,,,,,codex,pending,
NCT:NCT07515443,ClinicalTrials.gov,NCT07515443,The Effects of a Commercially Available Synbiotic on the Gut Microbiome and Cardiometabolic Health: A Randomized Double-Blind Placebo-Controlled Trial,primary_intervention,Synbiotic; Placebo,,,,,,,,,,,,codex,pending,
NCT:NCT06780007,ClinicalTrials.gov,NCT06780007,Weight Loss Effect of Akkermansia Muciniphila in Obese Patients,primary_intervention,Probiotic; Placebo,,,,,,,,,,,,codex,pending,
PMID:41410576,PubMed,41410576,Daily mango (,primary_intervention,,8 weeks,,400 g,,,,,,,,,codex,pending,
PMID:41524907,PubMed,41524907,A multifaceted lifestyle program for weight loss in overweight adults: evidence from a randomised clinical trial.,primary_intervention,,8-week; 8 weeks; 4 weeks,,,,,,,,,,,codex,pending,
PMID:42120725,PubMed,42120725,Pasteurized Akkermansia muciniphila Muc,primary_intervention,,8-week; 24-week,,,,,,,,,,,codex,pending,
EUROPEPMC:41814326,PubMed,41814326,Effects of synbiotic supplementation on metabolic profiles in children with obesity: a randomized double-blinded placebo-controlled trial.,primary_intervention,,3 months; 3-month,,10 g,,,,,,,,,codex,pending,
EUROPEPMC:42141362,PubMed,42141362,Effect of Sevelamer and B. longum on Insulin Sensitivity in Participants With Obesity: A Randomized Clinical Trial.,primary_intervention,,4 weeks,,,,,,,,,,,codex,pending,
EUROPEPMC:42074987,PubMed,42074987,"A Randomized, Double-Blind, Placebo-Controlled Study to Evaluate the Effect of",primary_intervention,,12-week,,,,,,,,,,,codex,pending,
EUROPEPMC:41938967,PubMed,41938967,Efficacy of probiotic supplementation for body weight management in overweight and obese adults: a meta-analysis of randomized controlled trials predominantly from East Asia.,primary_intervention,,,1 x 10^10 CFU/day,,,,,,,,,,codex,pending,
PMID:37239916,PubMed,37239916,"Potential Modulation of Inflammation and Physical Function by Combined Probiotics, Omega-3 Supplementation and Vitamin D Supplementation in Overweight/Obese Patients with Chronic Low-Grade Inflammation: A Randomized, Placebo-Controlled Trial.",primary_intervention,,8 weeks,,10 mg; 640 mg,,,,,,,,,codex,pending,
PMID:37875559,PubMed,37875559,"Evaluating probiotic efficacy on weight loss in adults with overweight through a double-blind, placebo-controlled randomized trial.",primary_intervention,,3-month; 3 months; 90 days,,,,,,,,,,,codex,pending,
PMID:37929031,PubMed,37929031,Ameliorating effects of L-carnitine and synbiotic co-supplementation on anthropometric measures and cardiometabolic traits in women with obesity: a randomized controlled clinical trial.,primary_intervention,,8 weeks,,500 mg/day; 1 capsule/day,,,,,,,,,codex,pending,
NCT:NCT06035718,ClinicalTrials.gov,NCT06035718,Effect of Transcranial Direct Current Stimulation (tDCS) and Probiotic Supplementation in Overweight Adults,primary_intervention,Probiotic Blend Capsule; tDCS; Sham tDCS,,,,,,,,,,,,codex,pending,
