evidence_id,source_database,source_accession,title,outcome_domain,suggested_text,suggested_p_value,final_value,final_unit,final_direction,comparison,time_point,p_value_confirmed,sample_size_confirmed,extraction_source,reviewer,review_status,reviewer_note,pdf_source_file,pdf_match_score,pdf_pages,pdf_intervention_terms,pdf_duration_terms,pdf_cfu_terms,pdf_sample_size_terms,pdf_outcome_terms,pdf_text_excerpt
PMID:39802638,PubMed,39802638,"Comparison of diet and exercise on cardiometabolic factors in young adults with overweight/obesity: multiomics analysis and gut microbiota prediction, a randomized controlled trial.",body_fat,"The results showed that single interventions were as effective as combined interventions in improving weight, waist circumference, body fat, and lipid profile compared with control group.",p < 0.05,,,,,,,,detail_hint,expansion_queue,pending,,MCO2-6-e70044.pdf,1.000,18,,8 weeks,,123 participants; n=29; n=32; n=30,LDL; microbiota; glucose; waist circumference; body fat; body mass index; BMI; cholesterol; HDL; insulin,"Received:31July2024 Revised:13November2024 Accepted:22November2024 DOI:10.1002/mco2.70044 ORIGINAL ARTICLE Comparisonofdietandexerciseoncardiometabolicfactors inyoungadultswithoverweight/obesity:multiomics analysisandgutmicrobiotaprediction,arandomized controlledtrial ZongyuLin1,# TianzeLi1,# FenglianHuang1,# MiaoWu1 LeweiZhu1 YueqinZhou1 Ying-AnMing2 ZhijunLu1 WeiPeng1 FeiGao3 YannaZhu1,4,∗ 1DepartmentofMaternalandChild Health,SchoolofPublicHealth,Sun Yat-senUniversity,Guangzhou,China 2DepartmentofPhysicalEducation,Sun Yat-senUniversity,Guangzhou,China 3AgriculturalGenomicsInstituteat Shenzhen,ChineseAcademyof AgriculturalSciences,Shenzhen,China 4GuangdongProvincialKeyLaboratoryof Food,NutritionandHealth,Guangzhou, China ∗Correspondence YannaZhu,DepartmentofMaternaland ChildHealth,SchoolofPublicHealth, SunYat-senUniversity,No.74Zhongshan SecondRd,Guangzhou,Guangdong Province510080,China"
PMID:39802638,PubMed,39802638,"Comparison of diet and exercise on cardiometabolic factors in young adults with overweight/obesity: multiomics analysis and gut microbiota prediction, a randomized controlled trial.",lipid,"The results showed that single interventions were as effective as combined interventions in improving weight, waist circumference, body fat, and lipid profile compared with control group.",p < 0.05,,,,,,,,detail_hint,expansion_queue,pending,,MCO2-6-e70044.pdf,1.000,18,,8 weeks,,123 participants; n=29; n=32; n=30,LDL; microbiota; glucose; waist circumference; body fat; body mass index; BMI; cholesterol; HDL; insulin,"Received:31July2024 Revised:13November2024 Accepted:22November2024 DOI:10.1002/mco2.70044 ORIGINAL ARTICLE Comparisonofdietandexerciseoncardiometabolicfactors inyoungadultswithoverweight/obesity:multiomics analysisandgutmicrobiotaprediction,arandomized controlledtrial ZongyuLin1,# TianzeLi1,# FenglianHuang1,# MiaoWu1 LeweiZhu1 YueqinZhou1 Ying-AnMing2 ZhijunLu1 WeiPeng1 FeiGao3 YannaZhu1,4,∗ 1DepartmentofMaternalandChild Health,SchoolofPublicHealth,Sun Yat-senUniversity,Guangzhou,China 2DepartmentofPhysicalEducation,Sun Yat-senUniversity,Guangzhou,China 3AgriculturalGenomicsInstituteat Shenzhen,ChineseAcademyof AgriculturalSciences,Shenzhen,China 4GuangdongProvincialKeyLaboratoryof Food,NutritionandHealth,Guangzhou, China ∗Correspondence YannaZhu,DepartmentofMaternaland ChildHealth,SchoolofPublicHealth, SunYat-senUniversity,No.74Zhongshan SecondRd,Guangzhou,Guangdong Province510080,China"
PMID:39802638,PubMed,39802638,"Comparison of diet and exercise on cardiometabolic factors in young adults with overweight/obesity: multiomics analysis and gut microbiota prediction, a randomized controlled trial.",microbiome,Mediation analysis revealed four gut microbiota-metabolite-host axes in improving CMFs.,p < 0.05,,,,,,,,detail_hint,expansion_queue,pending,,MCO2-6-e70044.pdf,1.000,18,,8 weeks,,123 participants; n=29; n=32; n=30,LDL; microbiota; glucose; waist circumference; body fat; body mass index; BMI; cholesterol; HDL; insulin,"Received:31July2024 Revised:13November2024 Accepted:22November2024 DOI:10.1002/mco2.70044 ORIGINAL ARTICLE Comparisonofdietandexerciseoncardiometabolicfactors inyoungadultswithoverweight/obesity:multiomics analysisandgutmicrobiotaprediction,arandomized controlledtrial ZongyuLin1,# TianzeLi1,# FenglianHuang1,# MiaoWu1 LeweiZhu1 YueqinZhou1 Ying-AnMing2 ZhijunLu1 WeiPeng1 FeiGao3 YannaZhu1,4,∗ 1DepartmentofMaternalandChild Health,SchoolofPublicHealth,Sun Yat-senUniversity,Guangzhou,China 2DepartmentofPhysicalEducation,Sun Yat-senUniversity,Guangzhou,China 3AgriculturalGenomicsInstituteat Shenzhen,ChineseAcademyof AgriculturalSciences,Shenzhen,China 4GuangdongProvincialKeyLaboratoryof Food,NutritionandHealth,Guangzhou, China ∗Correspondence YannaZhu,DepartmentofMaternaland ChildHealth,SchoolofPublicHealth, SunYat-senUniversity,No.74Zhongshan SecondRd,Guangzhou,Guangdong Province510080,China"
PMID:41479657,PubMed,41479657,"Targeting gut microbiota with short-chain fructo-oligosaccharides prebiotic fibers to support metabolic health in overweight prediabetic adults: a randomized, double-blinded, placebo-controlled study.",weight,Body weight remained stable with scFOS while it tended to increase with placebo (estimated means: +0.14 kg vs +0.70 kg; global treatment effect: p = 0.0718).,p = 0.6835; p = 0.0273; p = 0.0279; p = 0.0718; p < 0.004; p = 0.0202; p < 0.05; p = 0.0310; p = 0.0062,,,,,,,n = 66; 30 participants,detail_hint,expansion_queue,pending,,fnut-12-1718169.pdf,1.000,14,prebiotic fibers to support metabolic health in overweight prediabetic adults; Prebiotic dietary fibers may help mitigate this trend by modulating gut microbiota. This; Bifidobacterium; prebiotic; prebiotic properties have been shown to beneficially modulate the gut microbiota and impr; prebiotic dietary fibers; inulin is primarily extracted from chicory roots and has a broader DP range; inulin and typically has a DP of 2 to 9. These structural differences influence their,12 weeks; 3 months,,n = 66; 30 participants,microbiota; glucose; BMI; HbA1c; fat mass; Body weight; body mass index; triglycerides; cholesterol,"Frontiers in Nutrition 01 frontiersin.org Targeting gut microbiota with short-chain fructo-oligosaccharides prebiotic fibers to support metabolic health in overweight prediabetic adults: a randomized, double-blinded, placebo-controlled study Cindy Le Bourgot 1*, Odile Capronnier 2, Sahara Graf 2 and Thomas Carton 2 1Department of Scientific and Regulatory Affairs, TEREOS, Moussy-le-Vieux, France, 2Department of Biometry, BIOFORTIS SAS, Saint-Herblain, France Background and objectives: The global rise in metabolic disorders such as obesity and type 2 diabetes is largely driven by dietary changes and sedentary lifestyles. Prebiotic dietary fibers may help mitigate this trend by modulating gut microbiota. This study aimed to evaluate the effects of short-chain fructo- oligosaccharides (scFOS) on glucose homeostasis, body composition and gut microbiota in overweight individuals with prediabe"
PMID:41479657,PubMed,41479657,"Targeting gut microbiota with short-chain fructo-oligosaccharides prebiotic fibers to support metabolic health in overweight prediabetic adults: a randomized, double-blinded, placebo-controlled study.",body_fat,"However, body composition outcomes favored scFOS: fat mass decreased (medians: -0.26% vs +0.20%, p = 0.0273), lean mass increased (+0.27% vs -0.30%; p = 0.0279).",p = 0.6835; p = 0.0273; p = 0.0279; p = 0.0718; p < 0.004; p = 0.0202; p < 0.05; p = 0.0310; p = 0.0062,,,,,,,n = 66; 30 participants,detail_hint,expansion_queue,pending,,fnut-12-1718169.pdf,1.000,14,prebiotic fibers to support metabolic health in overweight prediabetic adults; Prebiotic dietary fibers may help mitigate this trend by modulating gut microbiota. This; Bifidobacterium; prebiotic; prebiotic properties have been shown to beneficially modulate the gut microbiota and impr; prebiotic dietary fibers; inulin is primarily extracted from chicory roots and has a broader DP range; inulin and typically has a DP of 2 to 9. These structural differences influence their,12 weeks; 3 months,,n = 66; 30 participants,microbiota; glucose; BMI; HbA1c; fat mass; Body weight; body mass index; triglycerides; cholesterol,"Frontiers in Nutrition 01 frontiersin.org Targeting gut microbiota with short-chain fructo-oligosaccharides prebiotic fibers to support metabolic health in overweight prediabetic adults: a randomized, double-blinded, placebo-controlled study Cindy Le Bourgot 1*, Odile Capronnier 2, Sahara Graf 2 and Thomas Carton 2 1Department of Scientific and Regulatory Affairs, TEREOS, Moussy-le-Vieux, France, 2Department of Biometry, BIOFORTIS SAS, Saint-Herblain, France Background and objectives: The global rise in metabolic disorders such as obesity and type 2 diabetes is largely driven by dietary changes and sedentary lifestyles. Prebiotic dietary fibers may help mitigate this trend by modulating gut microbiota. This study aimed to evaluate the effects of short-chain fructo- oligosaccharides (scFOS) on glucose homeostasis, body composition and gut microbiota in overweight individuals with prediabe"
PMID:41479657,PubMed,41479657,"Targeting gut microbiota with short-chain fructo-oligosaccharides prebiotic fibers to support metabolic health in overweight prediabetic adults: a randomized, double-blinded, placebo-controlled study.",glucose,"No significant treatment effect was observed for glucose metabolism markers, including the primary outcome HbA1c (+0.055% with scFOS vs +0.030% with placebo, p = 0.6835).",p = 0.6835; p = 0.0273; p = 0.0279; p = 0.0718; p < 0.004; p = 0.0202; p < 0.05; p = 0.0310; p = 0.0062,,,,,,,n = 66; 30 participants,detail_hint,expansion_queue,pending,,fnut-12-1718169.pdf,1.000,14,prebiotic fibers to support metabolic health in overweight prediabetic adults; Prebiotic dietary fibers may help mitigate this trend by modulating gut microbiota. This; Bifidobacterium; prebiotic; prebiotic properties have been shown to beneficially modulate the gut microbiota and impr; prebiotic dietary fibers; inulin is primarily extracted from chicory roots and has a broader DP range; inulin and typically has a DP of 2 to 9. These structural differences influence their,12 weeks; 3 months,,n = 66; 30 participants,microbiota; glucose; BMI; HbA1c; fat mass; Body weight; body mass index; triglycerides; cholesterol,"Frontiers in Nutrition 01 frontiersin.org Targeting gut microbiota with short-chain fructo-oligosaccharides prebiotic fibers to support metabolic health in overweight prediabetic adults: a randomized, double-blinded, placebo-controlled study Cindy Le Bourgot 1*, Odile Capronnier 2, Sahara Graf 2 and Thomas Carton 2 1Department of Scientific and Regulatory Affairs, TEREOS, Moussy-le-Vieux, France, 2Department of Biometry, BIOFORTIS SAS, Saint-Herblain, France Background and objectives: The global rise in metabolic disorders such as obesity and type 2 diabetes is largely driven by dietary changes and sedentary lifestyles. Prebiotic dietary fibers may help mitigate this trend by modulating gut microbiota. This study aimed to evaluate the effects of short-chain fructo- oligosaccharides (scFOS) on glucose homeostasis, body composition and gut microbiota in overweight individuals with prediabe"
PMID:41479657,PubMed,41479657,"Targeting gut microbiota with short-chain fructo-oligosaccharides prebiotic fibers to support metabolic health in overweight prediabetic adults: a randomized, double-blinded, placebo-controlled study.",microbiome,Prebiotic dietary fibers may help mitigate this trend by modulating gut microbiota.,p = 0.6835; p = 0.0273; p = 0.0279; p = 0.0718; p < 0.004; p = 0.0202; p < 0.05; p = 0.0310; p = 0.0062,,,,,,,n = 66; 30 participants,detail_hint,expansion_queue,pending,,fnut-12-1718169.pdf,1.000,14,prebiotic fibers to support metabolic health in overweight prediabetic adults; Prebiotic dietary fibers may help mitigate this trend by modulating gut microbiota. This; Bifidobacterium; prebiotic; prebiotic properties have been shown to beneficially modulate the gut microbiota and impr; prebiotic dietary fibers; inulin is primarily extracted from chicory roots and has a broader DP range; inulin and typically has a DP of 2 to 9. These structural differences influence their,12 weeks; 3 months,,n = 66; 30 participants,microbiota; glucose; BMI; HbA1c; fat mass; Body weight; body mass index; triglycerides; cholesterol,"Frontiers in Nutrition 01 frontiersin.org Targeting gut microbiota with short-chain fructo-oligosaccharides prebiotic fibers to support metabolic health in overweight prediabetic adults: a randomized, double-blinded, placebo-controlled study Cindy Le Bourgot 1*, Odile Capronnier 2, Sahara Graf 2 and Thomas Carton 2 1Department of Scientific and Regulatory Affairs, TEREOS, Moussy-le-Vieux, France, 2Department of Biometry, BIOFORTIS SAS, Saint-Herblain, France Background and objectives: The global rise in metabolic disorders such as obesity and type 2 diabetes is largely driven by dietary changes and sedentary lifestyles. Prebiotic dietary fibers may help mitigate this trend by modulating gut microbiota. This study aimed to evaluate the effects of short-chain fructo- oligosaccharides (scFOS) on glucose homeostasis, body composition and gut microbiota in overweight individuals with prediabe"
PMID:41861447,PubMed,41861447,"Effects of hypocaloric wholegrain rye vs refined wheat diets on weight loss, cardiometabolic risk factors and gut microbiota: A 12-week randomized controlled trial.",weight,"Weight loss was 3.2 kg in the rye-group and 2.9 kg in the wheat-group, with no significant difference between groups (p = 0.32).",p = 0.32; p = 0.003; p = 0.03; p = 0.001; p = 0.02; p < 0.001,,,,,,,255 participants,detail_hint,expansion_queue,pending,,PIIS0261561426000452.pdf,1.000,18,,6 weeks; 2 weeks,,255 participants,fat mass; Body weight; HOMA-IR; insulin; LDL; HDL; BMI; body fat,"Randomized Contro l T rials Effects of h ypocaloric wholegr ain ry e v s r efined wheat diets on weig ht loss, car diometabolic risk fact ors and gut micr obio ta: A 1 2- wee k r andomized contr olled trial Sebastian Åberg a , b , * , 1 , Elise Nor din a , 1 , Kia Nøhr Iv ersen a , Pan pan Qin c , Per M. Hellstr € om d , Karsten Kristiansen c , Rikar d Landberg a , e a Department of Life Sciences, Division of Food and Nutrition Science, Chalmers Univ ersity of T echnology , SE-4 1 2 96 Gothenburg, Sweden b Institute of Neur oscience and Physiology , Department of Physiology , Sahlgrenska Academy , Univ ersity of Gothenburg, 40530 Gothenburg, Sweden c 4 Labor atory of Integr ative Biomedicine, Department of Biology , Univ ersity of Copenhagen, Copenhagen, Denmark d Department of Medical Sciences, Gastroenter ology and Hepatology , Uppsala Univ ersity , SE-75 1 85 Uppsala, Sweden e W allen"
PMID:41861447,PubMed,41861447,"Effects of hypocaloric wholegrain rye vs refined wheat diets on weight loss, cardiometabolic risk factors and gut microbiota: A 12-week randomized controlled trial.",body_fat,"Reductions in CRP by 17 % (p = 0.03) were observed in the rye-group, while both CRP (r = 0.17, p = 0.001) and HOMA-IR (r = 0.13, p = 0.02) at baseline were associated with fat mass change in the wheat-group.",p = 0.32; p = 0.003; p = 0.03; p = 0.001; p = 0.02; p < 0.001,,,,,,,255 participants,detail_hint,expansion_queue,pending,,PIIS0261561426000452.pdf,1.000,18,,6 weeks; 2 weeks,,255 participants,fat mass; Body weight; HOMA-IR; insulin; LDL; HDL; BMI; body fat,"Randomized Contro l T rials Effects of h ypocaloric wholegr ain ry e v s r efined wheat diets on weig ht loss, car diometabolic risk fact ors and gut micr obio ta: A 1 2- wee k r andomized contr olled trial Sebastian Åberg a , b , * , 1 , Elise Nor din a , 1 , Kia Nøhr Iv ersen a , Pan pan Qin c , Per M. Hellstr € om d , Karsten Kristiansen c , Rikar d Landberg a , e a Department of Life Sciences, Division of Food and Nutrition Science, Chalmers Univ ersity of T echnology , SE-4 1 2 96 Gothenburg, Sweden b Institute of Neur oscience and Physiology , Department of Physiology , Sahlgrenska Academy , Univ ersity of Gothenburg, 40530 Gothenburg, Sweden c 4 Labor atory of Integr ative Biomedicine, Department of Biology , Univ ersity of Copenhagen, Copenhagen, Denmark d Department of Medical Sciences, Gastroenter ology and Hepatology , Uppsala Univ ersity , SE-75 1 85 Uppsala, Sweden e W allen"
PMID:41861447,PubMed,41861447,"Effects of hypocaloric wholegrain rye vs refined wheat diets on weight loss, cardiometabolic risk factors and gut microbiota: A 12-week randomized controlled trial.",glucose,"Reductions in CRP by 17 % (p = 0.03) were observed in the rye-group, while both CRP (r = 0.17, p = 0.001) and HOMA-IR (r = 0.13, p = 0.02) at baseline were associated with fat mass change in the wheat-group.",p = 0.32; p = 0.003; p = 0.03; p = 0.001; p = 0.02; p < 0.001,,,,,,,255 participants,detail_hint,expansion_queue,pending,,PIIS0261561426000452.pdf,1.000,18,,6 weeks; 2 weeks,,255 participants,fat mass; Body weight; HOMA-IR; insulin; LDL; HDL; BMI; body fat,"Randomized Contro l T rials Effects of h ypocaloric wholegr ain ry e v s r efined wheat diets on weig ht loss, car diometabolic risk fact ors and gut micr obio ta: A 1 2- wee k r andomized contr olled trial Sebastian Åberg a , b , * , 1 , Elise Nor din a , 1 , Kia Nøhr Iv ersen a , Pan pan Qin c , Per M. Hellstr € om d , Karsten Kristiansen c , Rikar d Landberg a , e a Department of Life Sciences, Division of Food and Nutrition Science, Chalmers Univ ersity of T echnology , SE-4 1 2 96 Gothenburg, Sweden b Institute of Neur oscience and Physiology , Department of Physiology , Sahlgrenska Academy , Univ ersity of Gothenburg, 40530 Gothenburg, Sweden c 4 Labor atory of Integr ative Biomedicine, Department of Biology , Univ ersity of Copenhagen, Copenhagen, Denmark d Department of Medical Sciences, Gastroenter ology and Hepatology , Uppsala Univ ersity , SE-75 1 85 Uppsala, Sweden e W allen"
PMID:41861447,PubMed,41861447,"Effects of hypocaloric wholegrain rye vs refined wheat diets on weight loss, cardiometabolic risk factors and gut microbiota: A 12-week randomized controlled trial.",microbiome,"However, wholegrain rye reduced CRP and induced changes in gut microbiota and short-chain fatty acids which may have positive implications for cardiometabolic health.",p = 0.32; p = 0.003; p = 0.03; p = 0.001; p = 0.02; p < 0.001,,,,,,,255 participants,detail_hint,expansion_queue,pending,,PIIS0261561426000452.pdf,1.000,18,,6 weeks; 2 weeks,,255 participants,fat mass; Body weight; HOMA-IR; insulin; LDL; HDL; BMI; body fat,"Randomized Contro l T rials Effects of h ypocaloric wholegr ain ry e v s r efined wheat diets on weig ht loss, car diometabolic risk fact ors and gut micr obio ta: A 1 2- wee k r andomized contr olled trial Sebastian Åberg a , b , * , 1 , Elise Nor din a , 1 , Kia Nøhr Iv ersen a , Pan pan Qin c , Per M. Hellstr € om d , Karsten Kristiansen c , Rikar d Landberg a , e a Department of Life Sciences, Division of Food and Nutrition Science, Chalmers Univ ersity of T echnology , SE-4 1 2 96 Gothenburg, Sweden b Institute of Neur oscience and Physiology , Department of Physiology , Sahlgrenska Academy , Univ ersity of Gothenburg, 40530 Gothenburg, Sweden c 4 Labor atory of Integr ative Biomedicine, Department of Biology , Univ ersity of Copenhagen, Copenhagen, Denmark d Department of Medical Sciences, Gastroenter ology and Hepatology , Uppsala Univ ersity , SE-75 1 85 Uppsala, Sweden e W allen"
PMID:42044842,PubMed,42044842,"The effect of a two-week low glycaemic index, higher fibre diet versus high glycaemic index diet on body composition, ectopic lipids, inflammatory biomarkers, gastrointestinal hormones and gut microbiota in metabolic dysfunction-associated steatotic liver disease (MASLD): A pilot randomized cross-over study.",weight,"Additionally, the LGI diet resulted in significant reductions in body weight (-1.2 kg, p = 0.018) and body mass index (-0.38 kg/m2, p = 0.017), as well as increased pre-meal appetite scores during the middle of the diet period and decreased interleukin 6; IL-6 (-0.9 pg/mL) and glucagon (-13.7 pg/mL) levels (all p < 0.05).",p = 0.043; p = 0.018; p = 0.017; p < 0.05,,,,,,,7 participants,detail_hint,expansion_queue,pending,,PIIS240545772600402X.pdf,1.000,10,,,,7 participants; 269 participants,microbiota; glucose; HOMA-IR; body weight; body mass index; insulin; BMI,"Original article The effect of a two-w eek low glycaemic index, higher fibre diet versus high glycaemic index diet on body composition, ectopic lipids, inflammatory biomarkers, gastrointestinal hormones and gut microbiota in metabolic dysfunction-associated steatotic liver disease (MASLD): A pilot randomized cross-over study Amina A. Al-Aw adi a,b,c,d,1 , Jane I. Grove a,b , Stephen Bawden b,e,f,g , Amrita Vijay b,h , Ana M. Valdes b,h , Penny Gow land b,e , Moir a A. Taylor b,i,2 , Guruprasad P. Aithal a,b,*,2 a Nottingham Digestive Diseases Centre, Translational Medical Sciences, School of Medicine, University of Nottingham, Nottingham, UK b National Institute for Health Research (NIHR) Nottingham Biomedical Research Centre, Nottingham University Hospitals NHS Trust and the University of Nottingham, Nottingham, UK c Al-Sabah Hospital, Ministry of Health, Civil Service Commission, Kuwai"
PMID:42044842,PubMed,42044842,"The effect of a two-week low glycaemic index, higher fibre diet versus high glycaemic index diet on body composition, ectopic lipids, inflammatory biomarkers, gastrointestinal hormones and gut microbiota in metabolic dysfunction-associated steatotic liver disease (MASLD): A pilot randomized cross-over study.",BMI,"Additionally, the LGI diet resulted in significant reductions in body weight (-1.2 kg, p = 0.018) and body mass index (-0.38 kg/m2, p = 0.017), as well as increased pre-meal appetite scores during the middle of the diet period and decreased interleukin 6; IL-6 (-0.9 pg/mL) and glucagon (-13.7 pg/mL) levels (all p < 0.05).",p = 0.043; p = 0.018; p = 0.017; p < 0.05,,,,,,,7 participants,detail_hint,expansion_queue,pending,,PIIS240545772600402X.pdf,1.000,10,,,,7 participants; 269 participants,microbiota; glucose; HOMA-IR; body weight; body mass index; insulin; BMI,"Original article The effect of a two-w eek low glycaemic index, higher fibre diet versus high glycaemic index diet on body composition, ectopic lipids, inflammatory biomarkers, gastrointestinal hormones and gut microbiota in metabolic dysfunction-associated steatotic liver disease (MASLD): A pilot randomized cross-over study Amina A. Al-Aw adi a,b,c,d,1 , Jane I. Grove a,b , Stephen Bawden b,e,f,g , Amrita Vijay b,h , Ana M. Valdes b,h , Penny Gow land b,e , Moir a A. Taylor b,i,2 , Guruprasad P. Aithal a,b,*,2 a Nottingham Digestive Diseases Centre, Translational Medical Sciences, School of Medicine, University of Nottingham, Nottingham, UK b National Institute for Health Research (NIHR) Nottingham Biomedical Research Centre, Nottingham University Hospitals NHS Trust and the University of Nottingham, Nottingham, UK c Al-Sabah Hospital, Ministry of Health, Civil Service Commission, Kuwai"
PMID:42044842,PubMed,42044842,"The effect of a two-week low glycaemic index, higher fibre diet versus high glycaemic index diet on body composition, ectopic lipids, inflammatory biomarkers, gastrointestinal hormones and gut microbiota in metabolic dysfunction-associated steatotic liver disease (MASLD): A pilot randomized cross-over study.",glucose,"Low glycaemic index (LGI) diets, which tend to be naturally higher in dietary fibre, may reduce liver fat, blood glucose, and gut microbiota imbalance arresting MASLD progression.",p = 0.043; p = 0.018; p = 0.017; p < 0.05,,,,,,,7 participants,detail_hint,expansion_queue,pending,,PIIS240545772600402X.pdf,1.000,10,,,,7 participants; 269 participants,microbiota; glucose; HOMA-IR; body weight; body mass index; insulin; BMI,"Original article The effect of a two-w eek low glycaemic index, higher fibre diet versus high glycaemic index diet on body composition, ectopic lipids, inflammatory biomarkers, gastrointestinal hormones and gut microbiota in metabolic dysfunction-associated steatotic liver disease (MASLD): A pilot randomized cross-over study Amina A. Al-Aw adi a,b,c,d,1 , Jane I. Grove a,b , Stephen Bawden b,e,f,g , Amrita Vijay b,h , Ana M. Valdes b,h , Penny Gow land b,e , Moir a A. Taylor b,i,2 , Guruprasad P. Aithal a,b,*,2 a Nottingham Digestive Diseases Centre, Translational Medical Sciences, School of Medicine, University of Nottingham, Nottingham, UK b National Institute for Health Research (NIHR) Nottingham Biomedical Research Centre, Nottingham University Hospitals NHS Trust and the University of Nottingham, Nottingham, UK c Al-Sabah Hospital, Ministry of Health, Civil Service Commission, Kuwai"
PMID:42044842,PubMed,42044842,"The effect of a two-week low glycaemic index, higher fibre diet versus high glycaemic index diet on body composition, ectopic lipids, inflammatory biomarkers, gastrointestinal hormones and gut microbiota in metabolic dysfunction-associated steatotic liver disease (MASLD): A pilot randomized cross-over study.",microbiome,"Low glycaemic index (LGI) diets, which tend to be naturally higher in dietary fibre, may reduce liver fat, blood glucose, and gut microbiota imbalance arresting MASLD progression.",p = 0.043; p = 0.018; p = 0.017; p < 0.05,,,,,,,7 participants,detail_hint,expansion_queue,pending,,PIIS240545772600402X.pdf,1.000,10,,,,7 participants; 269 participants,microbiota; glucose; HOMA-IR; body weight; body mass index; insulin; BMI,"Original article The effect of a two-w eek low glycaemic index, higher fibre diet versus high glycaemic index diet on body composition, ectopic lipids, inflammatory biomarkers, gastrointestinal hormones and gut microbiota in metabolic dysfunction-associated steatotic liver disease (MASLD): A pilot randomized cross-over study Amina A. Al-Aw adi a,b,c,d,1 , Jane I. Grove a,b , Stephen Bawden b,e,f,g , Amrita Vijay b,h , Ana M. Valdes b,h , Penny Gow land b,e , Moir a A. Taylor b,i,2 , Guruprasad P. Aithal a,b,*,2 a Nottingham Digestive Diseases Centre, Translational Medical Sciences, School of Medicine, University of Nottingham, Nottingham, UK b National Institute for Health Research (NIHR) Nottingham Biomedical Research Centre, Nottingham University Hospitals NHS Trust and the University of Nottingham, Nottingham, UK c Al-Sabah Hospital, Ministry of Health, Civil Service Commission, Kuwai"
EUROPEPMC:40400804,PubMed,40400804,"Impact of a Probiotic-Fiber Blend on Body Weight, Metabolic Regulation, and Digestive Function in Obese Adults: A Randomized, Placebo-Controlled, Multicentric Trial.",weight,"Primary outcomes included body weight, BMI, waist/hip circumference, and body fat percentage.",p < 0.001,,,,,,,n = 53; n = 51,detail_hint,expansion_queue,pending,,,,,,,,,,
EUROPEPMC:40400804,PubMed,40400804,"Impact of a Probiotic-Fiber Blend on Body Weight, Metabolic Regulation, and Digestive Function in Obese Adults: A Randomized, Placebo-Controlled, Multicentric Trial.",BMI,"Primary outcomes included body weight, BMI, waist/hip circumference, and body fat percentage.",p < 0.001,,,,,,,n = 53; n = 51,detail_hint,expansion_queue,pending,,,,,,,,,,
EUROPEPMC:40400804,PubMed,40400804,"Impact of a Probiotic-Fiber Blend on Body Weight, Metabolic Regulation, and Digestive Function in Obese Adults: A Randomized, Placebo-Controlled, Multicentric Trial.",waist,"Primary outcomes included body weight, BMI, waist/hip circumference, and body fat percentage.",p < 0.001,,,,,,,n = 53; n = 51,detail_hint,expansion_queue,pending,,,,,,,,,,
EUROPEPMC:40400804,PubMed,40400804,"Impact of a Probiotic-Fiber Blend on Body Weight, Metabolic Regulation, and Digestive Function in Obese Adults: A Randomized, Placebo-Controlled, Multicentric Trial.",body_fat,"Primary outcomes included body weight, BMI, waist/hip circumference, and body fat percentage.",p < 0.001,,,,,,,n = 53; n = 51,detail_hint,expansion_queue,pending,,,,,,,,,,
EUROPEPMC:40400804,PubMed,40400804,"Impact of a Probiotic-Fiber Blend on Body Weight, Metabolic Regulation, and Digestive Function in Obese Adults: A Randomized, Placebo-Controlled, Multicentric Trial.",lipid,"Additionally, statistically significant reductions were observed in the MetS-Z score (54.02%), triglycerides (25.75%), and perceived stress (37.62%), along with a notable increase in HDL levels (16.55%).",p < 0.001,,,,,,,n = 53; n = 51,detail_hint,expansion_queue,pending,,,,,,,,,,
