evidence_id,source_database,source_accession,title,intervention_component,suggested_intervention,suggested_duration,suggested_cfu,suggested_dose,final_species,final_strain,final_total_CFU_per_day,final_log10_CFU_per_day,final_prebiotic_type,final_prebiotic_dose_g_day,final_duration_weeks,final_dosage_form,reviewer,review_status,reviewer_note
PMID:35977666,PubMed,35977666,Functional fiber enhances the effect of every-other-day fasting on insulin sensitivity by regulating the gut microecosystem.,primary_intervention,,12 weeks; 4 weeks; 16 weeks,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:33802777,PubMed,33802777,Recognizing the Benefits of Pre-/Probiotics in Metabolic Syndrome and Type 2 Diabetes Mellitus Considering the Influence of,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:34203876,PubMed,34203876,Gut Microbiota and Host Metabolism: From Proof of Concept to Therapeutic Intervention.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:34812127,PubMed,34812127,Serum metabolite profiling yields insights into health promoting effect of A. muciniphila in human volunteers with a metabolic syndrome.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:34828808,PubMed,34828808,Characteristics of the Gut Microbiota and Potential Effects of Probiotic Supplements in Individuals with Type 2 Diabetes,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:34884466,PubMed,34884466,Implications of Gut Microbiota in Complex Human Diseases.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:32698959,PubMed,32698959,Acute and chronic improvement in postprandial glucose metabolism by a diet resembling the traditional Mediterranean dietary pattern: Can SCFAs play a role?,primary_intervention,,8 weeks; 7-day,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:32549225,PubMed,32549225,Microbiota and Lifestyle: A Special Focus on Diet.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:33292434,PubMed,33292434,Probiotics supplementation and insulin resistance: a systematic review.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:28618860,PubMed,28618860,The effects of the Lactobacillus casei strain on obesity in children: a pilot study.,primary_intervention,,6 months,,,,,,,,,,,supplement_next_queue,pending,
PMID:22634320,PubMed,22634320,Comparative meta-analysis of the effect of Lactobacillus species on weight gain in humans and animals.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
