evidence_id,source_database,source_accession,doi,pmid,title,year,evidence_type,priority,relevance_score,study_tag,intervention_type_hint,taxa_hint,outcome_hint,needs_manual_review,source_url,queue_rank,queue_reason
PMID:37239916,PubMed,37239916,10.3390/ijms24108567,37239916,"Potential Modulation of Inflammation and Physical Function by Combined Probiotics, Omega-3 Supplementation and Vitamin D Supplementation in Overweight/Obese Patients with Chronic Low-Grade Inflammation: A Randomized, Placebo-Controlled Trial.",2023,literature,high,2,randomized_controlled_trial,probiotic,,weight,true,https://pubmed.ncbi.nlm.nih.gov/37239916/,71,priority=high; relevance=2; study_tag=randomized_controlled_trial; outcomes=weight
PMID:37875559,PubMed,37875559,10.1038/s41598-023-45395-7,37875559,"Evaluating probiotic efficacy on weight loss in adults with overweight through a double-blind, placebo-controlled randomized trial.",2023,literature,high,2,randomized_controlled_trial,probiotic,,weight,true,https://pubmed.ncbi.nlm.nih.gov/37875559/,72,priority=high; relevance=2; study_tag=randomized_controlled_trial; outcomes=weight
PMID:37929031,PubMed,37929031,10.3389/fendo.2023.1237882,37929031,Ameliorating effects of L-carnitine and synbiotic co-supplementation on anthropometric measures and cardiometabolic traits in women with obesity: a randomized controlled clinical trial.,2023,literature,high,2,randomized_controlled_trial,synbiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/37929031/,73,priority=high; relevance=2; study_tag=randomized_controlled_trial; outcomes=glucose
NCT:NCT05002153,ClinicalTrials.gov,NCT05002153,,,The Role of Microbiome in Recurrent Obesity,2022,clinical_trial,high,2,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT05002153,74,priority=high; relevance=2; study_tag=clinical_trial_registry; outcomes=microbiome
PMID:35264213,PubMed,35264213,10.1186/s13073-022-01015-z,35264213,The effects of the Green-Mediterranean diet on cardiometabolic health are linked to gut microbiome modifications: a randomized controlled trial.,2022,literature,high,2,randomized_controlled_trial,,,glucose;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/35264213/,75,priority=high; relevance=2; study_tag=randomized_controlled_trial; outcomes=glucose;microbiome
PMID:35807808,PubMed,35807808,10.3390/nu14132627,35807808,Prolonged Isolated Soluble Dietary Fibre Supplementation in Overweight and Obese Patients: A Systematic Review with Meta-Analysis of Randomised Controlled Trials.,2022,literature,high,2,meta_analysis_or_systematic_review,,,weight,true,https://pubmed.ncbi.nlm.nih.gov/35807808/,76,priority=high; relevance=2; study_tag=meta_analysis_or_systematic_review; outcomes=weight
PMID:35845797,PubMed,35845797,10.3389/fnut.2022.898037,35845797,"Effects of Multispecies Synbiotic Supplementation on Anthropometric Measurements, Glucose and Lipid Parameters in Children With Exogenous Obesity: A Randomized, Double Blind, Placebo-Controlled Clinical Trial (Probesity-2 Trial).",2022,literature,high,2,randomized_controlled_trial,synbiotic,,lipid;glucose,true,https://pubmed.ncbi.nlm.nih.gov/35845797/,77,priority=high; relevance=2; study_tag=randomized_controlled_trial; outcomes=lipid;glucose
PMID:36435795,PubMed,36435795,10.1186/s13063-022-06922-5,36435795,"The effect of ""moderately restricted carbohydrate"" diet on gut microbiota composition and metabolic parameters in women with metabolic syndrome: a study protocol for a randomized controlled trial.",2022,literature,high,2,randomized_controlled_trial,,,glucose;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/36435795/,78,priority=high; relevance=2; study_tag=randomized_controlled_trial; outcomes=glucose;microbiome
EUROPEPMC:35126309,PubMed,35126309,10.3389/fendo.2021.790046,35126309,"Efficacy and Safety of <i>Lactobacillus plantarum</i> K50 on Lipids in Koreans With Obesity: A Randomized, Double-Blind Controlled Clinical Trial.",2021,literature,high,2,randomized_controlled_trial,,Lactobacillus,lipid,true,https://europepmc.org/article/MED/35126309,79,priority=high; relevance=2; study_tag=randomized_controlled_trial; taxa=Lactobacillus; outcomes=lipid
NCT:NCT05459909,ClinicalTrials.gov,NCT05459909,,,The Effect of Synbiotic and Diet Modification Among Overweight or Obese Hong Kong Chinese,2020,clinical_trial,high,2,clinical_trial_registry,synbiotic,,weight,true,https://clinicaltrials.gov/study/NCT05459909,80,priority=high; relevance=2; study_tag=clinical_trial_registry; outcomes=weight
NCT:NCT03749291,ClinicalTrials.gov,NCT03749291,,,Motivational Intervention on the Gut Microbiota of Obese Children,2019,clinical_trial,high,2,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT03749291,81,priority=high; relevance=2; study_tag=clinical_trial_registry; outcomes=microbiome
NCT:NCT05664321,ClinicalTrials.gov,NCT05664321,,,Influence of Adiposity and Other Factors on the Gut Microbiota Composition,2019,clinical_trial,high,2,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT05664321,82,priority=high; relevance=2; study_tag=clinical_trial_registry; outcomes=microbiome
PMID:30924853,PubMed,30924853,10.1093/nutrit/nuz001,30924853,Effects of oral supplementation with probiotics or synbiotics in overweight and obese adults: a systematic review and meta-analyses of randomized trials.,2019,literature,high,2,meta_analysis_or_systematic_review,probiotic;synbiotic,,weight,true,https://pubmed.ncbi.nlm.nih.gov/30924853/,83,priority=high; relevance=2; study_tag=meta_analysis_or_systematic_review; outcomes=weight
PMID:31162597,PubMed,31162597,10.1093/jn/nxz071,31162597,Glucose- and Lipid-Related Biomarkers Are Affected in Healthy Obese or Hyperglycemic Adults Consuming a Whole-Grain Pasta Enriched in Prebiotics and Probiotics: A 12-Week Randomized Controlled Trial.,2019,literature,high,2,randomized_controlled_trial,probiotic;prebiotic,,lipid;glucose,true,https://pubmed.ncbi.nlm.nih.gov/31162597/,84,priority=high; relevance=2; study_tag=randomized_controlled_trial; outcomes=lipid;glucose
PMID:31780038,PubMed,31780038,10.1016/j.ctim.2019.102216,31780038,Clinical and psychological responses to synbiotic supplementation in obese or overweight adults: A randomized clinical trial.,2019,literature,high,2,randomized_controlled_trial,synbiotic,,weight,true,https://pubmed.ncbi.nlm.nih.gov/31780038/,85,priority=high; relevance=2; study_tag=randomized_controlled_trial; outcomes=weight
NCT:NCT03477916,ClinicalTrials.gov,NCT03477916,,,Fecal Microbial Transplantation and Fiber Supplementation in Participants With Obesity and Metabolic Syndrome.,2018,clinical_trial,high,2,clinical_trial_registry,,,glucose,true,https://clinicaltrials.gov/study/NCT03477916,86,priority=high; relevance=2; study_tag=clinical_trial_registry; outcomes=glucose
NCT:NCT04042181,ClinicalTrials.gov,NCT04042181,,,"The Effects of Supplementation of a Probiotic, B. Longum, on BMI and Anthropometric Outcomes in Overweight/Obese Adults.",2018,clinical_trial,high,2,clinical_trial_registry,probiotic,,weight;BMI,true,https://clinicaltrials.gov/study/NCT04042181,87,priority=high; relevance=2; study_tag=clinical_trial_registry; outcomes=weight;BMI
NCT:NCT04201938,ClinicalTrials.gov,NCT04201938,,,Effect of Probiotic Co-administration With Omega-3 Fatty Acids on Obesity Parameters and Insulin Resistance,2018,clinical_trial,high,2,clinical_trial_registry,probiotic,,glucose,true,https://clinicaltrials.gov/study/NCT04201938,88,priority=high; relevance=2; study_tag=clinical_trial_registry; outcomes=glucose
PMID:29688793,PubMed,29688793,10.1089/jmf.2017.3937,29688793,"Lactobacillus gasseri BNR17 Supplementation Reduces the Visceral Fat Accumulation and Waist Circumference in Obese Adults: A Randomized, Double-Blind, Placebo-Controlled Trial.",2018,literature,high,2,randomized_controlled_trial,,Lactobacillus,waist,true,https://pubmed.ncbi.nlm.nih.gov/29688793/,89,priority=high; relevance=2; study_tag=randomized_controlled_trial; taxa=Lactobacillus; outcomes=waist
NCT:NCT02958644,ClinicalTrials.gov,NCT02958644,,,Effect of Synbiotic Supplement on the Body Mass Index of Participants With Severe Obesity,2017,clinical_trial,high,2,clinical_trial_registry,synbiotic,,BMI,true,https://clinicaltrials.gov/study/NCT02958644,90,priority=high; relevance=2; study_tag=clinical_trial_registry; outcomes=BMI
NCT:NCT03135041,ClinicalTrials.gov,NCT03135041,,,The Effect of Prebiotic Fibres on Weight Loss in an Overweight and Obese Population,2017,clinical_trial,high,2,clinical_trial_registry,prebiotic,,weight,true,https://clinicaltrials.gov/study/NCT03135041,91,priority=high; relevance=2; study_tag=clinical_trial_registry; outcomes=weight
NCT:NCT03266055,ClinicalTrials.gov,NCT03266055,,,Effects of Blueberry on Gut Microbiota and Metabolic Syndrome,2017,clinical_trial,high,2,clinical_trial_registry,,,glucose;microbiome,true,https://clinicaltrials.gov/study/NCT03266055,92,priority=high; relevance=2; study_tag=clinical_trial_registry; outcomes=glucose;microbiome
NCT:NCT03287726,ClinicalTrials.gov,NCT03287726,,,What is the Impact of Probiotics on Weight Loss Maintenance in Individuals With Obesity?,2017,clinical_trial,high,2,clinical_trial_registry,probiotic,,weight,true,https://clinicaltrials.gov/study/NCT03287726,93,priority=high; relevance=2; study_tag=clinical_trial_registry; outcomes=weight
NCT:NCT03883191,ClinicalTrials.gov,NCT03883191,,,Effect of a Three Combined Probiotics Supplementation on Weight Loss in Obese/Overweight Children,2017,clinical_trial,high,2,clinical_trial_registry,probiotic,,weight,true,https://clinicaltrials.gov/study/NCT03883191,94,priority=high; relevance=2; study_tag=clinical_trial_registry; outcomes=weight
NCT:NCT02127125,ClinicalTrials.gov,NCT02127125,,,Mechanism of Microbiome-induced Insulin Resistance in Humans (Aim2),2014,clinical_trial,high,2,clinical_trial_registry,,,glucose;microbiome,true,https://clinicaltrials.gov/study/NCT02127125,95,priority=high; relevance=2; study_tag=clinical_trial_registry; outcomes=glucose;microbiome
PMID:24184299,PubMed,24184299,10.1016/j.jped.2013.07.003,24184299,A randomized triple-masked controlled trial on the effects of synbiotics on inflammation markers in overweight children.,2014,literature,high,2,randomized_controlled_trial,synbiotic,,weight,true,https://pubmed.ncbi.nlm.nih.gov/24184299/,96,priority=high; relevance=2; study_tag=randomized_controlled_trial; outcomes=weight
NCT:NCT01870544,ClinicalTrials.gov,NCT01870544,,,"Does Weight Loss Surgery and Probiotic Supplementation Lead to a ""Lean"" Gut Microbiota?",2013,clinical_trial,high,2,clinical_trial_registry,probiotic,,weight;microbiome,true,https://clinicaltrials.gov/study/NCT01870544,97,priority=high; relevance=2; study_tag=clinical_trial_registry; outcomes=weight;microbiome
PMID:23560206,PubMed,23560206,10.4082/kjfm.2013.34.2.80,23560206,"Effect of Lactobacillus gasseri BNR17 on Overweight and Obese Adults: A Randomized, Double-Blind Clinical Trial.",2013,literature,high,2,randomized_controlled_trial,,Lactobacillus,weight,true,https://pubmed.ncbi.nlm.nih.gov/23560206/,98,priority=high; relevance=2; study_tag=randomized_controlled_trial; taxa=Lactobacillus; outcomes=weight
NCT:NCT01650025,ClinicalTrials.gov,NCT01650025,,,"Effects of VSL#3 on Metabolic, Endocrine, Lipidomic and Inflammatory Parameters of Pediatric Patients With BMI>90°",2012,clinical_trial,high,2,clinical_trial_registry,,,BMI;lipid;glucose,true,https://clinicaltrials.gov/study/NCT01650025,99,priority=high; relevance=2; study_tag=clinical_trial_registry; outcomes=BMI;lipid;glucose
NCT:NCT05671731,ClinicalTrials.gov,NCT05671731,,,Combining Prebiotic and Diet/Physical Activity Educational Program Effects on Body Composition and Intestinal Microbiota in Children,2012,clinical_trial,high,2,clinical_trial_registry,prebiotic,,body_composition;microbiome,true,https://clinicaltrials.gov/study/NCT05671731,100,priority=high; relevance=2; study_tag=clinical_trial_registry; outcomes=body_composition;microbiome
PMID:20216555,PubMed,20216555,10.1038/ejcn.2010.19,20216555,Regulation of abdominal adiposity by probiotics (Lactobacillus gasseri SBT2055) in adults with obese tendencies in a randomized controlled trial.,2010,literature,high,2,randomized_controlled_trial,probiotic,Lactobacillus,,true,https://pubmed.ncbi.nlm.nih.gov/20216555/,101,priority=high; relevance=2; study_tag=randomized_controlled_trial; taxa=Lactobacillus
NCT:NCT00522353,ClinicalTrials.gov,NCT00522353,,,Prebiotic Fiber as a Modifier of Satiety Hormones and Body Weight in Overweight and Obese Adults,2007,clinical_trial,high,2,clinical_trial_registry,prebiotic,,weight,true,https://clinicaltrials.gov/study/NCT00522353,102,priority=high; relevance=2; study_tag=clinical_trial_registry; outcomes=weight
EUROPEPMC:10.21203/rs.3.rs-8449196/v1,publisher supplementary data,10.21203/rs.3.rs-8449196/v1,10.21203/rs.3.rs-8449196/v1,,"Probiotic Effect on Quality of Life, Bowel Habits and Weight Loss after Different Types of Bariatric Surgeries, a Randomized Controlled Trial",2026,literature,high,1,randomized_controlled_trial,probiotic,,weight,true,,103,priority=high; relevance=1; study_tag=randomized_controlled_trial; outcomes=weight
EUROPEPMC:41612500,PubMed,41612500,10.1186/s40001-026-03901-3,41612500,Multi-strain synbiotic and lifestyle modifications on patients with metabolic dysfunction-associated steatotic liver disease (MASLD): a randomized double-blinded placebo-controlled trial.,2026,literature,high,1,randomized_controlled_trial,synbiotic,,glucose,true,https://europepmc.org/article/MED/41612500,104,priority=high; relevance=1; study_tag=randomized_controlled_trial; outcomes=glucose
EUROPEPMC:41736436,PubMed,41736436,10.19852/j.cnki.jtcm.2026.01.019,41736436,Combined acupuncture and herb treatment improves intestinal flora inabdominally obese subjects based on 16s rRNA sequencing: a randomized controlled trial.,2026,literature,high,1,randomized_controlled_trial,,,,true,https://europepmc.org/article/MED/41736436,105,priority=high; relevance=1; study_tag=randomized_controlled_trial
EUROPEPMC:41776555,PubMed,41776555,10.1186/s13048-025-01959-x,41776555,"Gut microbiota, a new approach to management of polycystic ovary syndrome: a systematic review, meta-analysis and meta-evidence of 26 randomized controlled trials.",2026,literature,high,1,meta_analysis_or_systematic_review,,,microbiome,true,https://europepmc.org/article/MED/41776555,106,priority=high; relevance=1; study_tag=meta_analysis_or_systematic_review; outcomes=microbiome
EUROPEPMC:41924306,PubMed,41924306,10.1080/29933935.2026.2622259,41924306,"Oleoylethanolamide supplementation enriches Akkermansia muciniphila and modulates intestinal barrier function in adults with obesity: A randomized, double-blind, placebo-controlled trial.",2026,literature,high,1,randomized_controlled_trial,,Akkermansia,,true,https://europepmc.org/article/MED/41924306,107,priority=high; relevance=1; study_tag=randomized_controlled_trial; taxa=Akkermansia
EUROPEPMC:42052391,PubMed,42052391,10.3389/fmicb.2026.1791192,42052391,Distinct effects of a dairy probiotic drink and physical exercise on gut microbiota in pediatric acute lymphoblastic leukemia patients in remission: a randomized clinical trial.,2026,literature,high,1,randomized_controlled_trial,probiotic,,microbiome,true,https://europepmc.org/article/MED/42052391,108,priority=high; relevance=1; study_tag=randomized_controlled_trial; outcomes=microbiome
EUROPEPMC:42091844,PubMed,42091844,10.1007/s11695-026-08706-1,42091844,"Probiotic Effect on Quality of Life, Bowel Habits and Weight Loss after Different Types of Bariatric Surgeries, a Randomized Controlled Trial.",2026,literature,high,1,randomized_controlled_trial,probiotic,,weight,true,https://europepmc.org/article/MED/42091844,109,priority=high; relevance=1; study_tag=randomized_controlled_trial; outcomes=weight
NCT:NCT07386795,ClinicalTrials.gov,NCT07386795,,,The Efficacy and Safety of Microbiota Transplantation Combined With Prebiotics for Treatment of Functional Constipation,2026,clinical_trial,high,1,clinical_trial_registry,prebiotic,,microbiome,true,https://clinicaltrials.gov/study/NCT07386795,110,priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=microbiome
NCT:NCT07400367,ClinicalTrials.gov,NCT07400367,,,"Impact of a Probiotic Supplementation With Lifestyle Modification on Liver Steatosis, Fibrosis, and Metabolic Health in Patients With Metabolic Dysfunction-Associated Steatotic Liver Disease (MASLD)",2026,clinical_trial,high,1,clinical_trial_registry,probiotic,,glucose,true,https://clinicaltrials.gov/study/NCT07400367,111,priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=glucose
NCT:NCT07565675,ClinicalTrials.gov,NCT07565675,,,The BALANCE Study - Improving Glucose Control Through Prebiotic Gut Health Drink in Postmenopausal Women,2026,clinical_trial,high,1,clinical_trial_registry,prebiotic,,glucose,true,https://clinicaltrials.gov/study/NCT07565675,112,priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=glucose
PMID:42105359,PubMed,42105359,10.1093/nutrit/nuag049,42105359,Monounsaturated Fatty Acid-Rich Foods and Gut Microbiota Composition: A Systematic Review of In Vivo Studies and Randomized Clinical Trials.,2026,literature,high,1,meta_analysis_or_systematic_review,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/42105359/,113,priority=high; relevance=1; study_tag=meta_analysis_or_systematic_review; outcomes=microbiome
EUROPEPMC:40951500,PubMed,40951500,10.52225/narra.v5i2.1562,40951500,Probiotic <i>Lactobacillus</i> sp. as a strategy for modulation of non-comorbid obesity: A systematic meta-analysis and GRADE assessment of randomized controlled trials.,2025,literature,high,1,meta_analysis_or_systematic_review,probiotic,Lactobacillus,,true,https://europepmc.org/article/MED/40951500,114,priority=high; relevance=1; study_tag=meta_analysis_or_systematic_review; taxa=Lactobacillus
EUROPEPMC:41413231,PubMed,41413231,10.1038/s41387-025-00408-4,41413231,"The promising effects of a multi-species synbiotic preparation on metabolic profile in elderly patients with type 2 diabetes and high cardiovascular risk: a randomized, triple-blind, placebo-controlled trial.",2025,literature,high,1,randomized_controlled_trial,synbiotic,,glucose,true,https://europepmc.org/article/MED/41413231,115,priority=high; relevance=1; study_tag=randomized_controlled_trial; outcomes=glucose
NCT:NCT05802121,ClinicalTrials.gov,NCT05802121,,,Akkermansia Muciniphilia and Metabolic Side Effects of ADT,2025,clinical_trial,high,1,clinical_trial_registry,,Akkermansia,glucose,true,https://clinicaltrials.gov/study/NCT05802121,116,priority=high; relevance=1; study_tag=clinical_trial_registry; taxa=Akkermansia; outcomes=glucose
NCT:NCT06815926,ClinicalTrials.gov,NCT06815926,,,Clinical Trial to Evaluate the Effect of a Probiotic Product on Weight,2025,clinical_trial,high,1,clinical_trial_registry,probiotic,,weight,true,https://clinicaltrials.gov/study/NCT06815926,117,priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=weight
NCT:NCT06823557,ClinicalTrials.gov,NCT06823557,,,Investigation of the Mechanisms of the Gut-brain Axis in Binge Eating and Obesity.,2025,clinical_trial,high,1,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT06823557,118,priority=high; relevance=1; study_tag=clinical_trial_registry
NCT:NCT06901440,ClinicalTrials.gov,NCT06901440,,,Bariatric Surgery for Obesity,2025,clinical_trial,high,1,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT06901440,119,priority=high; relevance=1; study_tag=clinical_trial_registry
NCT:NCT06901739,ClinicalTrials.gov,NCT06901739,,,Therapeutic Potential of a Synbiotic to Improve Mental Health in Subjects With Obesity.,2025,clinical_trial,high,1,clinical_trial_registry,synbiotic,,,true,https://clinicaltrials.gov/study/NCT06901739,120,priority=high; relevance=1; study_tag=clinical_trial_registry
NCT:NCT06964932,ClinicalTrials.gov,NCT06964932,,,Probiotics in Obesity Management,2025,clinical_trial,high,1,clinical_trial_registry,probiotic,,,true,https://clinicaltrials.gov/study/NCT06964932,121,priority=high; relevance=1; study_tag=clinical_trial_registry
NCT:NCT06987279,ClinicalTrials.gov,NCT06987279,,,Lactobacillus Plantarum and Hormonal Regulation in Obese Women,2025,clinical_trial,high,1,clinical_trial_registry,,Lactobacillus,,true,https://clinicaltrials.gov/study/NCT06987279,122,priority=high; relevance=1; study_tag=clinical_trial_registry; taxa=Lactobacillus
NCT:NCT07097974,ClinicalTrials.gov,NCT07097974,,,Evaluation of the Efficacy of the Composite WM Formula in Body Weight Change,2025,clinical_trial,high,1,clinical_trial_registry,,,weight,true,https://clinicaltrials.gov/study/NCT07097974,123,priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=weight
PMID:39940263,PubMed,39940263,10.3390/nu17030405,39940263,Changes in Hormonal Profile and Body Mass Index in Women with Polycystic Ovary Syndrome After Probiotic Intake: A 12-Week Placebo-Controlled and Randomized Clinical Study.,2025,literature,high,1,randomized_controlled_trial,probiotic,,BMI,true,https://pubmed.ncbi.nlm.nih.gov/39940263/,124,priority=high; relevance=1; study_tag=randomized_controlled_trial; outcomes=BMI
PMID:40647296,PubMed,40647296,10.3390/nu17132193,40647296,Impact of Probiotic/Synbiotic Supplementation on Post-Bariatric Surgery Anthropometric and Cardiometabolic Outcomes: An Updated Systematic Review and Meta-Analysis of Randomized Controlled Trials.,2025,literature,high,1,meta_analysis_or_systematic_review,probiotic;synbiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/40647296/,125,priority=high; relevance=1; study_tag=meta_analysis_or_systematic_review; outcomes=glucose
EUROPEPMC:38674828,PubMed,38674828,10.3390/nu16081137,38674828,"A 12-Week, Single-Centre, Randomised, Double-Blind, Placebo-Controlled, Parallel-Design Clinical Trial for the Evaluation of the Efficacy and Safety of <i>Lactiplantibacillus plantarum</i> SKO-001 in Reducing Body Fat.",2024,literature,high,1,randomized_controlled_trial,,Lactiplantibacillus,body_composition,true,https://europepmc.org/article/MED/38674828,126,priority=high; relevance=1; study_tag=randomized_controlled_trial; taxa=Lactiplantibacillus; outcomes=body_composition
NCT:NCT06192693,ClinicalTrials.gov,NCT06192693,,,Fecal Microbiota Transfer to Improve Diabetes Control Post-bariatric Surgery,2024,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT06192693,127,priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=microbiome
NCT:NCT06554314,ClinicalTrials.gov,NCT06554314,,,Effect of Probiotics on Regulating Gut Health and Blood Lipid in Adults,2024,clinical_trial,high,1,clinical_trial_registry,probiotic,,lipid,true,https://clinicaltrials.gov/study/NCT06554314,128,priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=lipid
NCT:NCT06578143,ClinicalTrials.gov,NCT06578143,,,Effects of Synbiotics on Obesity,2024,clinical_trial,high,1,clinical_trial_registry,synbiotic,,,true,https://clinicaltrials.gov/study/NCT06578143,129,priority=high; relevance=1; study_tag=clinical_trial_registry
NCT:NCT06722443,ClinicalTrials.gov,NCT06722443,,,Impact of Nutritional Intervention With Probiotics and Prebiotics on Obesity.,2024,clinical_trial,high,1,clinical_trial_registry,probiotic;prebiotic,,,true,https://clinicaltrials.gov/study/NCT06722443,130,priority=high; relevance=1; study_tag=clinical_trial_registry
NCT:NCT06729671,ClinicalTrials.gov,NCT06729671,,,A Probiotic Strategy for Antipsychotic-induced Metabolic Dysfunction,2024,clinical_trial,high,1,clinical_trial_registry,probiotic,,glucose,true,https://clinicaltrials.gov/study/NCT06729671,131,priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=glucose
NCT:NCT06795607,ClinicalTrials.gov,NCT06795607,,,Effect of the Probiotic SF68® on Body Composition and Low-to-moderate Cardiovascular Risk,2024,clinical_trial,high,1,clinical_trial_registry,probiotic,,body_composition,true,https://clinicaltrials.gov/study/NCT06795607,132,priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=body_composition
NCT:NCT06974994,ClinicalTrials.gov,NCT06974994,,,Resilience to Antibiotic-induced Obesogenic Microbiota: Discovering Mechanism of Microbiota Modulation,2024,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT06974994,133,priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=microbiome
PMID:38653887,PubMed,38653887,10.1007/s11695-024-07225-1,38653887,"Impact of Probiotics on Gastrointestinal Function and Metabolic Status After Roux-en-Y Gastric Bypass: A Double-Blind, Randomized Trial.",2024,literature,high,1,randomized_controlled_trial,probiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/38653887/,134,priority=high; relevance=1; study_tag=randomized_controlled_trial; outcomes=glucose
EUROPEPMC:38140284,PubMed,38140284,10.3390/nu15245025,38140284,"Effect of Continuous Ingestion of Bifidobacteria and Inulin on Reducing Body Fat: A Randomized, Double-Blind, Placebo-Controlled, Parallel-Group Comparison Study.",2023,literature,high,1,randomized_controlled_trial,,,body_composition,true,https://europepmc.org/article/MED/38140284,135,priority=high; relevance=1; study_tag=randomized_controlled_trial; outcomes=body_composition
NCT:NCT04809688,ClinicalTrials.gov,NCT04809688,,,Saskatoon Berry on Metabolism and Gut Microbiota in Healthy Subjects,2023,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT04809688,136,priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=microbiome
NCT:NCT05791604,ClinicalTrials.gov,NCT05791604,,,The Intervention of Obesity in Children With Prader-Willi Syndrome Using Prebiotics and Probiotics,2023,clinical_trial,high,1,clinical_trial_registry,probiotic;prebiotic,,,true,https://clinicaltrials.gov/study/NCT05791604,137,priority=high; relevance=1; study_tag=clinical_trial_registry
NCT:NCT05821010,ClinicalTrials.gov,NCT05821010,,,Synbiotics and Fecal Microbiota Transplantation to Treat Non-Alcoholic Steatohepatitis,2023,clinical_trial,high,1,clinical_trial_registry,synbiotic,,microbiome,true,https://clinicaltrials.gov/study/NCT05821010,138,priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=microbiome
NCT:NCT05826184,ClinicalTrials.gov,NCT05826184,,,Time Restricted Eating With or Without a Fiber Supplement for Weight Management in Pediatric Cancer Survivors,2023,clinical_trial,high,1,clinical_trial_registry,,,weight,true,https://clinicaltrials.gov/study/NCT05826184,139,priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=weight
NCT:NCT05832190,ClinicalTrials.gov,NCT05832190,,,Correcting GUT MicrobioTa by Combined Supplementation of FibERs and BIotiN to Improve Microbiome and Optimize Bariatric Surgery Outcomes,2023,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT05832190,140,priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=microbiome
NCT:NCT06612164,ClinicalTrials.gov,NCT06612164,,,"Effects of Kefir Consumption on Health Outcomes: Gastrointestinal System, Immunity, Biochemical Parameters, Body Composition, Sleep Quality and Mental Well Being in Healthy Adults",2023,clinical_trial,high,1,clinical_trial_registry,,,body_composition,true,https://clinicaltrials.gov/study/NCT06612164,141,priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=body_composition
PMID:37248499,PubMed,37248499,10.1186/s13063-023-07383-0,37248499,"The impact of Hafnia alvei HA4597™ on weight loss and glycaemic control after bariatric surgery - study protocol for a triple-blinded, blocked randomized, 12-month, parallel-group, placebo-controlled clinical trial.",2023,literature,high,1,randomized_controlled_trial,,,weight,true,https://pubmed.ncbi.nlm.nih.gov/37248499/,142,priority=high; relevance=1; study_tag=randomized_controlled_trial; outcomes=weight
NCT:NCT04962633,ClinicalTrials.gov,NCT04962633,,,Dietary Intervention With Probiotic Pasta and Evaluation of the Effects on Metabolic and Inflammatory Status,2022,clinical_trial,high,1,clinical_trial_registry,probiotic,,glucose,true,https://clinicaltrials.gov/study/NCT04962633,143,priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=glucose
NCT:NCT05255367,ClinicalTrials.gov,NCT05255367,,,Effect of (Poly)Phenolic on Cardiometabolic Risk of Postmenopausal Women,2022,clinical_trial,high,1,clinical_trial_registry,,,glucose,true,https://clinicaltrials.gov/study/NCT05255367,144,priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=glucose
NCT:NCT05353504,ClinicalTrials.gov,NCT05353504,,,Impact of Microbiome-changing Interventions on Food Decision-making,2022,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT05353504,145,priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=microbiome
NCT:NCT05417360,ClinicalTrials.gov,NCT05417360,,,Akkermansia and Weight Maintenance,2022,clinical_trial,high,1,clinical_trial_registry,,Akkermansia,weight,true,https://clinicaltrials.gov/study/NCT05417360,146,priority=high; relevance=1; study_tag=clinical_trial_registry; taxa=Akkermansia; outcomes=weight
