evidence_id,source_database,source_accession,doi,pmid,title,year,evidence_type,priority,relevance_score,study_tag,intervention_type_hint,taxa_hint,outcome_hint,needs_manual_review,source_url,queue_rank,queue_reason
EUROPEPMC:41788774,PubMed,41788774,10.3389/fendo.2026.1713408,41788774,Dietary interventions for modulating the gut microbiome in PCOS management.,2026,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41788774,72,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:41867670,PubMed,41867670,10.3389/fnut.2026.1795035,41867670,Evaluation of nutritional interventions and their impact on metabolic syndrome risk markers in older adults.,2026,literature,medium,1,needs_manual_classification,,,glucose,true,https://europepmc.org/article/MED/41867670,73,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=glucose
EUROPEPMC:PMC13237850,publisher supplementary data,PMC13237850,,,"Nutritional priorities to support GLP-1 therapy for obesity: a joint Advisory from the American College of Lifestyle Medicine, the American Society for Nutrition, the Obesity Medicine Association, and The Obesity Society",2026,literature,medium,1,needs_manual_classification,,,,true,,74,priority=medium; relevance=1; study_tag=needs_manual_classification
PMID:41902532,PubMed,41902532,10.1002/edm2.70159,41902532,Gut Dysbiosis as a Shared Mechanism in Obesity and Hypertension: Exploring a Promising Therapeutic Avenue.,2026,literature,medium,1,needs_manual_classification,,,,true,https://pubmed.ncbi.nlm.nih.gov/41902532/,75,priority=medium; relevance=1; study_tag=needs_manual_classification
EUROPEPMC:40212169,PubMed,40212169,10.1097/ms9.0000000000003099,40212169,Influence of gut microbiota on the pediatric endocrine system and associated disorders.,2025,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/40212169,76,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:40362796,PubMed,40362796,10.3390/nu17091487,40362796,The Role of Nutraceuticals and Probiotics in Addition to Lifestyle Intervention in the Management of Childhood Obesity-Part 2: Comorbidities.,2025,literature,medium,1,needs_manual_classification,probiotic,,,true,https://europepmc.org/article/MED/40362796,77,priority=medium; relevance=1; study_tag=needs_manual_classification
EUROPEPMC:40917089,PubMed,40917089,10.3389/fnut.2025.1659500,40917089,Therapeutic effects of olive leaf tea (<i>Olea europaea L.</i>) on gastrointestinal symptoms and body composition in adults with small intestinal bacterial overgrowth.,2025,literature,medium,1,needs_manual_classification,,,body_composition,true,https://europepmc.org/article/MED/40917089,78,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=body_composition
EUROPEPMC:41003008,PubMed,41003008,10.3390/metabo15090624,41003008,Dietary Modulation of Metabolic Health: From Bioactive Compounds to Personalized Nutrition.,2025,literature,medium,1,needs_manual_classification,,,glucose,true,https://europepmc.org/article/MED/41003008,79,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=glucose
EUROPEPMC:41168307,PubMed,41168307,10.1038/s41598-025-21823-8,41168307,Selection and potential of cholesterol-lowering indigenous probiotic: insights from in vitro and in vivo study.,2025,literature,medium,1,needs_manual_classification,probiotic,,lipid,true,https://europepmc.org/article/MED/41168307,80,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=lipid
EUROPEPMC:41214659,PubMed,41214659,10.1186/s12902-025-02076-y,41214659,Gut microbiota dysbiosis and short-chain fatty acid depletion in phlegm-dampness polycystic ovary syndrome: a cross-sectional 16S rRNA sequencing analysis.,2025,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41214659,81,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:41331614,PubMed,41331614,10.1186/s12967-025-07407-0,41331614,Advances in capsule-based fecal microbiota transplantation: clinical applications and innovations.,2025,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41331614,82,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:41366011,PubMed,41366011,10.1038/s41598-025-29579-x,41366011,"Innovative formulation of microencapsulated ""spirubiotic sachets"" as a synbiotic treatment for metabolic syndrome patients.",2025,literature,medium,1,needs_manual_classification,synbiotic,,glucose,true,https://europepmc.org/article/MED/41366011,83,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=glucose
EUROPEPMC:38708416,PubMed,38708416,10.1002/elsc.202300070,38708416,Gut microbiota and childhood malnutrition: Understanding the link and exploring therapeutic interventions.,2024,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/38708416,84,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:38974594,PubMed,38974594,10.3746/pnf.2024.29.2.93,38974594,Current Research on the Role of Isomaltooligosaccharides in Gastrointestinal Health and Metabolic Diseases.,2024,literature,medium,1,needs_manual_classification,,,glucose,true,https://europepmc.org/article/MED/38974594,85,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=glucose
PMID:37923223,PubMed,37923223,10.1016/j.advnut.2023.10.009,37923223,The Effects of Bifidobacterium Probiotic Supplementation on Blood Glucose: A Systematic Review and Meta-Analysis of Animal Models and Clinical Evidence.,2024,literature,medium,1,meta_analysis_or_systematic_review,probiotic,Bifidobacterium,glucose,true,https://pubmed.ncbi.nlm.nih.gov/37923223/,86,priority=medium; relevance=1; study_tag=meta_analysis_or_systematic_review; taxa=Bifidobacterium; outcomes=glucose
EUROPEPMC:38203609,PubMed,38203609,10.3390/ijms25010438,38203609,Direct and Indirect Evidence of Effects of <i>Bacteroides</i> spp. on Obesity and Inflammation.,2023,literature,medium,1,needs_manual_classification,,,,true,https://europepmc.org/article/MED/38203609,87,priority=medium; relevance=1; study_tag=needs_manual_classification
PMID:34919684,PubMed,34919684,10.1093/jn/nxab392,34919684,A Specifically Tailored Multistrain Probiotic and Micronutrient Mixture Affects Nonalcoholic Fatty Liver Disease-Related Markers in Patients with Obesity after Mini Gastric Bypass Surgery.,2022,literature,medium,1,needs_manual_classification,probiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/34919684/,88,priority=medium; relevance=1; study_tag=needs_manual_classification
PMID:32844188,PubMed,32844188,10.1093/ajcn/nqaa220,32844188,"Metabolic adaptation is an illusion, only present when participants are in negative energy balance.",2020,literature,medium,1,needs_manual_classification,,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/32844188/,89,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=glucose
PMID:32985001,PubMed,32985001,10.1111/jfbc.13471,32985001,Effect of Lactobacillus plantarum fermented barley on plasma glycolipids and insulin sensitivity in subjects with metabolic syndrome.,2020,literature,medium,1,needs_manual_classification,,Lactobacillus,lipid;glucose,true,https://pubmed.ncbi.nlm.nih.gov/32985001/,90,priority=medium; relevance=1; study_tag=needs_manual_classification; taxa=Lactobacillus; outcomes=lipid;glucose
PMID:30921552,PubMed,30921552,10.1016/j.nut.2018.12.011,30921552,Effects of probiotic yogurt on glycemic indexes and endothelial dysfunction markers in patients with metabolic syndrome.,2019,literature,medium,1,needs_manual_classification,probiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/30921552/,91,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=glucose
PMID:29147070,PubMed,29147070,10.1155/2017/5650627,29147070,Evidences of a New Psychobiotic Formulation on Body Composition and Anxiety.,2017,literature,medium,1,needs_manual_classification,,,body_composition,true,https://pubmed.ncbi.nlm.nih.gov/29147070/,92,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=body_composition
PMID:26443336,PubMed,26443336,10.1038/ijo.2015.202,26443336,Is consuming yoghurt associated with weight management outcomes? Results from a systematic review.,2016,literature,medium,1,meta_analysis_or_systematic_review,,,weight,true,https://pubmed.ncbi.nlm.nih.gov/26443336/,93,priority=medium; relevance=1; study_tag=meta_analysis_or_systematic_review; outcomes=weight
EUROPEPMC:PMC13236616,publisher supplementary data,PMC13236616,,,Beyond the tumor: the role of the gut microbiome in triple-negative breast cancer,,literature,medium,1,needs_manual_classification,,,microbiome,true,,94,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
