"evidence_id","source_database","source_accession","doi","pmid","title","year","evidence_type","priority","relevance_score","study_tag","intervention_type_hint","taxa_hint","outcome_hint","needs_manual_review","source_url","queue_rank","queue_reason"
"NCT:NCT05826184","ClinicalTrials.gov","NCT05826184","","","Time Restricted Eating With or Without a Fiber Supplement for Weight Management in Pediatric Cancer Survivors","2023","clinical_trial","high","1","clinical_trial_registry","","","weight","true","https://clinicaltrials.gov/study/NCT05826184","76","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=weight"
"NCT:NCT05832190","ClinicalTrials.gov","NCT05832190","","","Correcting GUT MicrobioTa by Combined Supplementation of FibERs and BIotiN to Improve Microbiome and Optimize Bariatric Surgery Outcomes","2023","clinical_trial","high","1","clinical_trial_registry","","","microbiome","true","https://clinicaltrials.gov/study/NCT05832190","77","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=microbiome"
"NCT:NCT06612164","ClinicalTrials.gov","NCT06612164","","","Effects of Kefir Consumption on Health Outcomes: Gastrointestinal System, Immunity, Biochemical Parameters, Body Composition, Sleep Quality and Mental Well Being in Healthy Adults","2023","clinical_trial","high","1","clinical_trial_registry","","","body_composition","true","https://clinicaltrials.gov/study/NCT06612164","78","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=body_composition"
"PMID:37248499","PubMed","37248499","10.1186/s13063-023-07383-0","37248499","The impact of Hafnia alvei HA4597™ on weight loss and glycaemic control after bariatric surgery - study protocol for a triple-blinded, blocked randomized, 12-month, parallel-group, placebo-controlled clinical trial.","2023","literature","high","1","randomized_controlled_trial","","","weight","true","https://pubmed.ncbi.nlm.nih.gov/37248499/","79","priority=high; relevance=1; study_tag=randomized_controlled_trial; outcomes=weight"
"NCT:NCT04962633","ClinicalTrials.gov","NCT04962633","","","Dietary Intervention With Probiotic Pasta and Evaluation of the Effects on Metabolic and Inflammatory Status","2022","clinical_trial","high","1","clinical_trial_registry","probiotic","","glucose","true","https://clinicaltrials.gov/study/NCT04962633","80","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=glucose"
"NCT:NCT05255367","ClinicalTrials.gov","NCT05255367","","","Effect of (Poly)Phenolic on Cardiometabolic Risk of Postmenopausal Women","2022","clinical_trial","high","1","clinical_trial_registry","","","glucose","true","https://clinicaltrials.gov/study/NCT05255367","81","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=glucose"
"NCT:NCT05353504","ClinicalTrials.gov","NCT05353504","","","Impact of Microbiome-changing Interventions on Food Decision-making","2022","clinical_trial","high","1","clinical_trial_registry","","","microbiome","true","https://clinicaltrials.gov/study/NCT05353504","82","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=microbiome"
"NCT:NCT05417360","ClinicalTrials.gov","NCT05417360","","","Akkermansia and Weight Maintenance","2022","clinical_trial","high","1","clinical_trial_registry","","Akkermansia","weight","true","https://clinicaltrials.gov/study/NCT05417360","83","priority=high; relevance=1; study_tag=clinical_trial_registry; taxa=Akkermansia; outcomes=weight"
"NCT:NCT06327919","ClinicalTrials.gov","NCT06327919","","","Effects of Probiotic Supplementation With Weight Reducing Plan in Patients With Food Addiction and Weight Regain After Bariatric Surgery","2022","clinical_trial","high","1","clinical_trial_registry","probiotic","","weight","true","https://clinicaltrials.gov/study/NCT06327919","84","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=weight"
"NCT:NCT04863313","ClinicalTrials.gov","NCT04863313","","","Effect of a Probiotic on the Glycemic Profile and the Fecal Microbiota of Prediabetic Subjects (PREDIABETCARE)","2021","clinical_trial","high","1","clinical_trial_registry","probiotic","","microbiome","true","https://clinicaltrials.gov/study/NCT04863313","85","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=microbiome"
"NCT:NCT04884776","ClinicalTrials.gov","NCT04884776","","","Modulation of Gut Microbiota to Enhance Health and Immunity","2021","clinical_trial","high","1","clinical_trial_registry","","","microbiome","true","https://clinicaltrials.gov/study/NCT04884776","86","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=microbiome"
"NCT:NCT05000775","ClinicalTrials.gov","NCT05000775","","","The Influence of GNiib® in Obesity Management in Obese Young Individuals in Hong Kong.","2021","clinical_trial","high","1","clinical_trial_registry","","","","true","https://clinicaltrials.gov/study/NCT05000775","87","priority=high; relevance=1; study_tag=clinical_trial_registry"
"NCT:NCT05207488","ClinicalTrials.gov","NCT05207488","","","Gastrointestinal And Metabolic Effects From a Prebiotic, Lifting, and Aerobic iNtervention","2021","clinical_trial","high","1","clinical_trial_registry","prebiotic","","glucose","true","https://clinicaltrials.gov/study/NCT05207488","88","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=glucose"
"NCT:NCT05405205","ClinicalTrials.gov","NCT05405205","","","Effect of Synbiotic L. Fermentum Strains on Body Fat Mass","2021","clinical_trial","high","1","clinical_trial_registry","synbiotic","","body_composition","true","https://clinicaltrials.gov/study/NCT05405205","89","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=body_composition"
"PMID:33915854","PubMed","33915854","10.3390/nu13041160","33915854","Role of Probiotics in Modulating Human Gut Microbiota Populations and Activities in Patients with Colorectal Cancer-A Systematic Review of Clinical Trials.","2021","literature","high","1","meta_analysis_or_systematic_review","probiotic","","microbiome","true","https://pubmed.ncbi.nlm.nih.gov/33915854/","90","priority=high; relevance=1; study_tag=meta_analysis_or_systematic_review; outcomes=microbiome"
"NCT:NCT04097106","ClinicalTrials.gov","NCT04097106","","","Synbiotic Dietary Supplement and Gut Microbiota","2020","clinical_trial","high","1","clinical_trial_registry","synbiotic","","microbiome","true","https://clinicaltrials.gov/study/NCT04097106","91","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=microbiome"
"NCT:NCT04130321","ClinicalTrials.gov","NCT04130321","","","Demonstration of the Prebiotic-like Effects of Camu-camu Consumption Against Obesity-related Disorders in Humans","2020","clinical_trial","high","1","clinical_trial_registry","prebiotic","","","true","https://clinicaltrials.gov/study/NCT04130321","92","priority=high; relevance=1; study_tag=clinical_trial_registry"
"NCT:NCT04561284","ClinicalTrials.gov","NCT04561284","","","Carbohydrate-induced Resilience of the Gut Microbiome After Antibiotics Use","2020","clinical_trial","high","1","clinical_trial_registry","","","microbiome","true","https://clinicaltrials.gov/study/NCT04561284","93","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=microbiome"
"NCT:NCT04754464","ClinicalTrials.gov","NCT04754464","","","Clinical Study on the Effect of a Synbiotic on Body Fat Mass","2020","clinical_trial","high","1","clinical_trial_registry","synbiotic","","body_composition","true","https://clinicaltrials.gov/study/NCT04754464","94","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=body_composition"
"NCT:NCT05114018","ClinicalTrials.gov","NCT05114018","","","Effect of Pasteurized Akkermansia Muciniphila on Insulin Resistance in Otherwise Healthy Subjects With Dysglycaemia","2020","clinical_trial","high","1","clinical_trial_registry","","Akkermansia","glucose","true","https://clinicaltrials.gov/study/NCT05114018","95","priority=high; relevance=1; study_tag=clinical_trial_registry; taxa=Akkermansia; outcomes=glucose"
"PMID:30595036","PubMed","30595036","10.1080/10408398.2018.1545218","30595036","Efficacy of synbiotic supplementation in obesity treatment: A systematic review and meta-analysis of clinical trials.","2020","literature","high","1","meta_analysis_or_systematic_review","synbiotic","","","true","https://pubmed.ncbi.nlm.nih.gov/30595036/","96","priority=high; relevance=1; study_tag=meta_analysis_or_systematic_review"
"PMID:32521799","PubMed","32521799","10.3390/jcm9061788","32521799","The Effect of Probiotics and Synbiotics on Risk Factors Associated with Cardiometabolic Diseases in Healthy People-A Systematic Review and Meta-Analysis with Meta-Regression of Randomized Controlled Trials.","2020","literature","high","1","meta_analysis_or_systematic_review","probiotic;synbiotic","","glucose","true","https://pubmed.ncbi.nlm.nih.gov/32521799/","97","priority=high; relevance=1; study_tag=meta_analysis_or_systematic_review; outcomes=glucose"
"PMID:33326198","PubMed","33326198","10.18388/abp.2020_5443","33326198","Impact of diet and synbiotics on selected gut bacteria and intestinal permeability in individuals with excess body weight - A Prospective, Randomized Study.","2020","literature","high","1","randomized_controlled_trial","synbiotic","","weight","true","https://pubmed.ncbi.nlm.nih.gov/33326198/","98","priority=high; relevance=1; study_tag=randomized_controlled_trial; outcomes=weight"
"NCT:NCT04398693","ClinicalTrials.gov","NCT04398693","","","Evaluation of Intestinal Microbiota Manipulation to Treat Resistant Hypertension","2019","clinical_trial","high","1","clinical_trial_registry","","","microbiome","true","https://clinicaltrials.gov/study/NCT04398693","99","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=microbiome"
"NCT:NCT04555447","ClinicalTrials.gov","NCT04555447","","","Gastrointestinal Tolerability to Agavins and Impact on Host-gut Microbiota-metabolism Interactions Modulation","2019","clinical_trial","high","1","clinical_trial_registry","","","microbiome","true","https://clinicaltrials.gov/study/NCT04555447","100","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=microbiome"
"NCT:NCT05162209","ClinicalTrials.gov","NCT05162209","","","PROBESITY-2: Synbiotics in Pediatric Obesity","2019","clinical_trial","high","1","clinical_trial_registry","synbiotic","","","true","https://clinicaltrials.gov/study/NCT05162209","101","priority=high; relevance=1; study_tag=clinical_trial_registry"
"NCT:NCT03727321","ClinicalTrials.gov","NCT03727321","","","FMT and Fiber in Patients With Metabolic Syndrome","2018","clinical_trial","high","1","clinical_trial_registry","","","glucose","true","https://clinicaltrials.gov/study/NCT03727321","102","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=glucose"
"NCT:NCT03800277","ClinicalTrials.gov","NCT03800277","","","Effect of Cranberry and Agaves Extract on Microbiota and Intestinal Health","2018","clinical_trial","high","1","clinical_trial_registry","","","microbiome","true","https://clinicaltrials.gov/study/NCT03800277","103","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=microbiome"
"NCT:NCT04498455","ClinicalTrials.gov","NCT04498455","","","Study of a Prebiotic Supplement to Mitigate Excessive Weight Gain Among Physicians in Residency","2018","clinical_trial","high","1","clinical_trial_registry","prebiotic","","weight","true","https://clinicaltrials.gov/study/NCT04498455","104","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=weight"
"NCT:NCT03312660","ClinicalTrials.gov","NCT03312660","","","Effect of a Kefir Beverage on Immunity and Lipid Profile","2017","clinical_trial","high","1","clinical_trial_registry","","","lipid","true","https://clinicaltrials.gov/study/NCT03312660","105","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=lipid"
"NCT:NCT02660333","ClinicalTrials.gov","NCT02660333","","","Effect of Prebiotic or Synbiotic on Inflammatory Response and Indicators of Nutritional Status in Obesity","2016","clinical_trial","high","1","clinical_trial_registry","prebiotic;synbiotic","","","true","https://clinicaltrials.gov/study/NCT02660333","106","priority=high; relevance=1; study_tag=clinical_trial_registry"
"NCT:NCT02768818","ClinicalTrials.gov","NCT02768818","","","Modulation of the Intestinal Flora With the Probiotic VIVOMIXX™ in Pregnant Women at Risk of Metabolic Complications","2016","clinical_trial","high","1","clinical_trial_registry","probiotic","","glucose","true","https://clinicaltrials.gov/study/NCT02768818","107","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=glucose"
"NCT:NCT03530501","ClinicalTrials.gov","NCT03530501","","","Effect of Very-low Calorie Diet and Synbiotic Supplementation in Gut Microbiota (Pronokal Method)","2016","clinical_trial","high","1","clinical_trial_registry","synbiotic","","microbiome","true","https://clinicaltrials.gov/study/NCT03530501","108","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=microbiome"
"NCT:NCT02637115","ClinicalTrials.gov","NCT02637115","","","Evaluation of the Effects Associated With the Administration of Akkermansia Muciniphila on Parameters of Metabolic Syndrome","2015","clinical_trial","high","1","clinical_trial_registry","","Akkermansia","glucose","true","https://clinicaltrials.gov/study/NCT02637115","109","priority=high; relevance=1; study_tag=clinical_trial_registry; taxa=Akkermansia; outcomes=glucose"
"NCT:NCT01978691","ClinicalTrials.gov","NCT01978691","","","The Effect of a Bifidobacterium and Polydextrose on Body Fat Mass","2013","clinical_trial","high","1","clinical_trial_registry","","Bifidobacterium","body_composition","true","https://clinicaltrials.gov/study/NCT01978691","110","priority=high; relevance=1; study_tag=clinical_trial_registry; taxa=Bifidobacterium; outcomes=body_composition"
"NCT:NCT02041975","ClinicalTrials.gov","NCT02041975","","","Effects of Prebiotic-based Snacks on the Gut Microbiota and Perceived 'Satisfaction'","2013","clinical_trial","high","1","clinical_trial_registry","prebiotic","","microbiome","true","https://clinicaltrials.gov/study/NCT02041975","111","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=microbiome"
"NCT:NCT02355210","ClinicalTrials.gov","NCT02355210","","","Use of a Novel Synbiotic to Change Human Gut Bacteria and Improve Health in Obese Adults","2013","clinical_trial","high","1","clinical_trial_registry","synbiotic","","","true","https://clinicaltrials.gov/study/NCT02355210","112","priority=high; relevance=1; study_tag=clinical_trial_registry"
"NCT:NCT02773927","ClinicalTrials.gov","NCT02773927","","","Combination of Metformin/Inulin vs Inulin on Adiponectin in Metabolic Syndrome","2013","clinical_trial","high","1","clinical_trial_registry","","","glucose","true","https://clinicaltrials.gov/study/NCT02773927","113","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=glucose"
"NCT:NCT03261466","ClinicalTrials.gov","NCT03261466","","","BIFI-OBESE: Clinical Trial in Paediatric Obesity","2013","clinical_trial","high","1","clinical_trial_registry","","","","true","https://clinicaltrials.gov/study/NCT03261466","114","priority=high; relevance=1; study_tag=clinical_trial_registry"
"PMID:23614897","PubMed","23614897","10.1017/S0007114513001037","23614897","Effect of Lactobacillus gasseri SBT2055 in fermented milk on abdominal adiposity in adults in a randomised controlled trial.","2013","literature","high","1","randomized_controlled_trial","","Lactobacillus","","true","https://pubmed.ncbi.nlm.nih.gov/23614897/","115","priority=high; relevance=1; study_tag=randomized_controlled_trial; taxa=Lactobacillus"
"NCT:NCT01620125","ClinicalTrials.gov","NCT01620125","","","Metabolic Control Before and After Supplementation With Lactobacillus Reuteri DSM 17938 in Type 2 Diabetes Patients","2012","clinical_trial","high","1","clinical_trial_registry","","Lactobacillus","glucose","true","https://clinicaltrials.gov/study/NCT01620125","116","priority=high; relevance=1; study_tag=clinical_trial_registry; taxa=Lactobacillus; outcomes=glucose"
"NCT:NCT01724736","ClinicalTrials.gov","NCT01724736","","","A Pilot Study to Determine the Effect of a Cobiotic Formulation on the Gastrointestinal Microbiome","2012","clinical_trial","high","1","clinical_trial_registry","","","microbiome","true","https://clinicaltrials.gov/study/NCT01724736","117","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=microbiome"
"NCT:NCT01106924","ClinicalTrials.gov","NCT01106924","","","Effects of a Probiotic on Body Weight","2010","clinical_trial","high","1","clinical_trial_registry","probiotic","","weight","true","https://clinicaltrials.gov/study/NCT01106924","118","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=weight"
"NCT:NCT01235026","ClinicalTrials.gov","NCT01235026","","","Synbiotics and Low Grade Inflammation in Obese Subjects","2010","clinical_trial","high","1","clinical_trial_registry","synbiotic","","","true","https://clinicaltrials.gov/study/NCT01235026","119","priority=high; relevance=1; study_tag=clinical_trial_registry"
"NCT:NCT01249378","ClinicalTrials.gov","NCT01249378","","","Metabolic Impact of Fat Digestion","2010","clinical_trial","high","1","clinical_trial_registry","","","glucose","true","https://clinicaltrials.gov/study/NCT01249378","120","priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=glucose"
"EUROPEPMC:42065141","PubMed","42065141","10.1177/1096620x261448041","42065141","Effects of <i>Lactiplantibacillus Plantarum</i> KABP051 Probiotic on Body Composition, Microbiome and Mood in Healthy Overweight Adults.","2026","literature","medium","4","needs_manual_classification","probiotic","Lactiplantibacillus","weight;body_composition;microbiome","true","https://europepmc.org/article/MED/42065141","121","priority=medium; relevance=4; study_tag=needs_manual_classification; taxa=Lactiplantibacillus; outcomes=weight;body_composition;microbiome"
"PMID:41930918","PubMed","41930918","10.2174/0115665240391524251201102455","41930918","Gut Microbiota and Metabolic Profiles Reveal the Mechanism of Weight Loss in Patients with Obesity Stimulated By Acupuncture.","2026","literature","medium","4","needs_manual_classification","","","weight;glucose;microbiome","true","https://pubmed.ncbi.nlm.nih.gov/41930918/","122","priority=medium; relevance=4; study_tag=needs_manual_classification; outcomes=weight;glucose;microbiome"
"EUROPEPMC:41444876","PubMed","41444876","10.1186/s12887-025-06319-8","41444876","The role of microbiome-modulating supplements in managing metabolic syndrome risk factors among overweight and obese youth: a GRADE-assessed meta-analysis.","2025","literature","medium","4","meta_analysis_or_systematic_review","","","weight;glucose;microbiome","true","https://europepmc.org/article/MED/41444876","123","priority=medium; relevance=4; study_tag=meta_analysis_or_systematic_review; outcomes=weight;glucose;microbiome"
"PMID:40827948","PubMed","40827948","10.1530/EC-25-0219","40827948","Long-term efficacy of dapagliflozin combined with Bifidobacterium triple viable tablets on metabolic syndrome and gut microbiota in overweight/obese patients with type 2 diabetes.","2025","literature","medium","4","needs_manual_classification","","Bifidobacterium","weight;glucose;microbiome","true","https://pubmed.ncbi.nlm.nih.gov/40827948/","124","priority=medium; relevance=4; study_tag=needs_manual_classification; taxa=Bifidobacterium; outcomes=weight;glucose;microbiome"
"PMID:41586244","PubMed","41586244","10.3389/fnut.2025.1714444","41586244","The effects of a very low-energy ketogenic therapy on body composition, gut microbiota and metabolites in overweight subjects.","2025","literature","medium","4","needs_manual_classification","","","weight;body_composition;microbiome","true","https://pubmed.ncbi.nlm.nih.gov/41586244/","125","priority=medium; relevance=4; study_tag=needs_manual_classification; outcomes=weight;body_composition;microbiome"
"PMID:36879442","PubMed","36879442","10.1093/jas/skad073","36879442","Effects of weight loss and feeding specially formulated diets on the body composition, blood metabolite profiles, voluntary physical activity, and fecal metabolites and microbiota of obese dogs.","2023","literature","medium","4","needs_manual_classification","","","weight;body_composition;microbiome","true","https://pubmed.ncbi.nlm.nih.gov/36879442/","126","priority=medium; relevance=4; study_tag=needs_manual_classification; outcomes=weight;body_composition;microbiome"
"PMID:37181156","PubMed","37181156","10.3389/fnut.2023.1108088","37181156","Supplementation with inulin-type fructans affects gut microbiota and attenuates some of the cardiometabolic benefits of a plant-based diet in individuals with overweight or obesity.","2023","literature","medium","4","needs_manual_classification","","","weight;glucose;microbiome","true","https://pubmed.ncbi.nlm.nih.gov/37181156/","127","priority=medium; relevance=4; study_tag=needs_manual_classification; outcomes=weight;glucose;microbiome"
"PMID:33763720","PubMed","33763720","10.1007/s00394-021-02538-8","33763720","Mediterranean diet consumption affects the endocannabinoid system in overweight and obese subjects: possible links with gut microbiome, insulin resistance and inflammation.","2021","literature","medium","4","needs_manual_classification","","","weight;glucose;microbiome","true","https://pubmed.ncbi.nlm.nih.gov/33763720/","128","priority=medium; relevance=4; study_tag=needs_manual_classification; outcomes=weight;glucose;microbiome"
"PMID:31952249","PubMed","31952249","10.3390/nu12010222","31952249","Effects of Synbiotic Supplement on Human Gut Microbiota, Body Composition and Weight Loss in Obesity.","2020","literature","medium","4","needs_manual_classification","synbiotic","","weight;body_composition;microbiome","true","https://pubmed.ncbi.nlm.nih.gov/31952249/","129","priority=medium; relevance=4; study_tag=needs_manual_classification; outcomes=weight;body_composition;microbiome"
"EUROPEPMC:41372103","PubMed","41372103","10.1111/obr.70037","41372103","Impacts of Lifestyle and Microbiota-Targeted Interventions for Overweight and Obesity on the Human Gut Microbiome: A Systematic Review.","2026","literature","medium","3","meta_analysis_or_systematic_review","","","weight;microbiome","true","https://europepmc.org/article/MED/41372103","130","priority=medium; relevance=3; study_tag=meta_analysis_or_systematic_review; outcomes=weight;microbiome"
"EUROPEPMC:41804549","PubMed","41804549","10.1080/19585969.2026.2637716","41804549","Unravelling the role of the gut microbiome in antipsychotic-induced weight gain and metabolic dysfunction in humans and rodents: A systematic review.","2026","literature","medium","3","meta_analysis_or_systematic_review","","","weight;glucose;microbiome","true","https://europepmc.org/article/MED/41804549","131","priority=medium; relevance=3; study_tag=meta_analysis_or_systematic_review; outcomes=weight;glucose;microbiome"
"EUROPEPMC:42057790","PubMed","42057790","10.3389/fmicb.2026.1782016","42057790","The impact of antibiotic exposure on obesity and metabolic phenotypes via the gut microbiota.","2026","literature","medium","3","needs_manual_classification","","","glucose;microbiome","true","https://europepmc.org/article/MED/42057790","132","priority=medium; relevance=3; study_tag=needs_manual_classification; outcomes=glucose;microbiome"
"PMID:41599863","PubMed","41599863","10.3390/nu18020250","41599863","Efficacy and Safety of CKDB-322, a Combination of Lactiplantibacillus plantarum Q180 and Phaeodactylum tricornutum, for Reducing Body Fat and Abdominal Adiposity in Overweight Adults.","2026","literature","medium","3","needs_manual_classification","","Lactiplantibacillus","weight;body_composition","true","https://pubmed.ncbi.nlm.nih.gov/41599863/","133","priority=medium; relevance=3; study_tag=needs_manual_classification; taxa=Lactiplantibacillus; outcomes=weight;body_composition"
"PMID:41743894","PubMed","41743894","10.1007/s40200-026-01887-7","41743894","Enteroendocrine hormones and gut microbiota in obesity: a systematic review from mechanistic insight to precision metabolic care.","2026","literature","medium","3","meta_analysis_or_systematic_review","","","glucose;microbiome","true","https://pubmed.ncbi.nlm.nih.gov/41743894/","134","priority=medium; relevance=3; study_tag=meta_analysis_or_systematic_review; outcomes=glucose;microbiome"
"PMID:41835385","PubMed","41835385","10.3389/fnut.2026.1733803","41835385","Maternal overweight/obesity and yoghurt supplementation from early pregnancy to postpartum augments infant gut microbiota.","2026","literature","medium","3","needs_manual_classification","","","weight;microbiome","true","https://pubmed.ncbi.nlm.nih.gov/41835385/","135","priority=medium; relevance=3; study_tag=needs_manual_classification; outcomes=weight;microbiome"
"PMID:41907517","PubMed","41907517","10.1080/29933935.2025.2605879","41907517","Obesity-associated gut microbiome influences diet-induced metabolic and cognitive outcomes in older adults.","2026","literature","medium","3","needs_manual_classification","","","glucose;microbiome","true","https://pubmed.ncbi.nlm.nih.gov/41907517/","136","priority=medium; relevance=3; study_tag=needs_manual_classification; outcomes=glucose;microbiome"
"PMID:42010766","PubMed","42010766","10.1080/19490976.2026.2661415","42010766","Exercise intensity as a modulator of gut microbiota and host metabolic health in obesity.","2026","literature","medium","3","needs_manual_classification","","","glucose;microbiome","true","https://pubmed.ncbi.nlm.nih.gov/42010766/","137","priority=medium; relevance=3; study_tag=needs_manual_classification; outcomes=glucose;microbiome"
"EUROPEPMC:40851363","PubMed","40851363","10.1080/07853890.2025.2551284","40851363","The effect of probiotics on weight management in patients with severe obesity undergoing metabolic and bariatric surgery: a systematic review and meta-analysis.","2025","literature","medium","3","meta_analysis_or_systematic_review","probiotic","","weight;glucose","true","https://europepmc.org/article/MED/40851363","138","priority=medium; relevance=3; study_tag=meta_analysis_or_systematic_review; outcomes=weight;glucose"
"EUROPEPMC:41098558","PubMed","41098558","10.1002/osp4.70093","41098558","Postpartum Body Composition in Women With Overweight: Associations With Diet During Pregnancy.","2025","literature","medium","3","needs_manual_classification","","","weight;body_composition","true","https://europepmc.org/article/MED/41098558","139","priority=medium; relevance=3; study_tag=needs_manual_classification; outcomes=weight;body_composition"
"PMID:39340527","PubMed","39340527","10.1080/10408398.2024.2409956","39340527","Effects of probiotics, prebiotics, and synbiotics on cardiometabolic risk factors in children and adolescents with overweight or obesity: a systematic review and Bayesian network meta-analysis.","2025","literature","medium","3","meta_analysis_or_systematic_review","probiotic;prebiotic;synbiotic","","weight;glucose","true","https://pubmed.ncbi.nlm.nih.gov/39340527/","140","priority=medium; relevance=3; study_tag=meta_analysis_or_systematic_review; outcomes=weight;glucose"
"PMID:40732984","PubMed","40732984","10.3390/nu17142360","40732984","Gut Microbiota Shifts After a Weight Loss Program in Adults with Obesity: The WLM3P Study.","2025","literature","medium","3","needs_manual_classification","","","weight;microbiome","true","https://pubmed.ncbi.nlm.nih.gov/40732984/","141","priority=medium; relevance=3; study_tag=needs_manual_classification; outcomes=weight;microbiome"
"PMID:41486934","PubMed","41486934","10.71150/jm.2511001","41486934","Synergistic anti-obesity effects of Bifidobacterium breve BR3 and Lactiplantibacillus plantarum LP3 via coordinated regulation of lipid metabolism and gut microbiota.","2025","literature","medium","3","needs_manual_classification","","Lactiplantibacillus;Bifidobacterium","lipid;microbiome","true","https://pubmed.ncbi.nlm.nih.gov/41486934/","142","priority=medium; relevance=3; study_tag=needs_manual_classification; taxa=Lactiplantibacillus;Bifidobacterium; outcomes=lipid;microbiome"
"PMID:38270436","PubMed","38270436","10.1128/spectrum.02552-23","38270436","Dietary supplementation with probiotics promotes weight loss by reshaping the gut microbiome and energy metabolism in obese dogs.","2024","literature","medium","3","needs_manual_classification","probiotic","","weight;microbiome","true","https://pubmed.ncbi.nlm.nih.gov/38270436/","143","priority=medium; relevance=3; study_tag=needs_manual_classification; outcomes=weight;microbiome"
"PMID:38744950","PubMed","38744950","10.1038/s41598-024-61130-2","38744950","Effect of weight loss program using prebiotics and probiotics on body composition, physique, and metabolic products: longitudinal intervention study.","2024","literature","medium","3","needs_manual_classification","probiotic;prebiotic","","weight;body_composition;glucose","true","https://pubmed.ncbi.nlm.nih.gov/38744950/","144","priority=medium; relevance=3; study_tag=needs_manual_classification; outcomes=weight;body_composition;glucose"
"PMID:39455650","PubMed","39455650","10.1038/s41598-024-75594-9","39455650","Effects of Lactiplantibacillus plantarum CBT LP3 and Bifidobacterium breve CBT BR3 supplementation on weight loss and gut microbiota of overweight dogs.","2024","literature","medium","3","needs_manual_classification","","Lactiplantibacillus;Bifidobacterium","weight;microbiome","true","https://pubmed.ncbi.nlm.nih.gov/39455650/","145","priority=medium; relevance=3; study_tag=needs_manual_classification; taxa=Lactiplantibacillus;Bifidobacterium; outcomes=weight;microbiome"
"PMID:39520336","PubMed","39520336","10.1002/mnfr.202400451","39520336","Intermittent Fasting Improves Insulin Resistance by Modulating the Gut Microbiota and Bile Acid Metabolism in Diet-Induced Obesity.","2024","literature","medium","3","needs_manual_classification","","","glucose;microbiome","true","https://pubmed.ncbi.nlm.nih.gov/39520336/","146","priority=medium; relevance=3; study_tag=needs_manual_classification; outcomes=glucose;microbiome"
"PMID:36944956","PubMed","36944956","10.1186/s12986-023-00739-y","36944956","Effect of different doses of Lacticaseibacillus paracasei K56 on body fat and metabolic parameters in adult individuals with obesity: a pilot study.","2023","literature","medium","3","needs_manual_classification","","Lacticaseibacillus","body_composition;glucose","true","https://pubmed.ncbi.nlm.nih.gov/36944956/","147","priority=medium; relevance=3; study_tag=needs_manual_classification; taxa=Lacticaseibacillus; outcomes=body_composition;glucose"
"PMID:37685493","PubMed","37685493","10.3390/healthcare11172459","37685493","Exploring Gut Microbiota and the Influence of Physical Activity Interventions on Overweight and Obese Children and Adolescents: A Systematic Review.","2023","literature","medium","3","meta_analysis_or_systematic_review","","","weight;microbiome","true","https://pubmed.ncbi.nlm.nih.gov/37685493/","148","priority=medium; relevance=3; study_tag=meta_analysis_or_systematic_review; outcomes=weight;microbiome"
"PMID:38068829","PubMed","38068829","10.3390/nu15234971","38068829","Combating Obesity: Harnessing the Synergy of Postbiotics and Prebiotics for Enhanced Lipid Excretion and Microbiota Regulation.","2023","literature","medium","3","needs_manual_classification","prebiotic;postbiotic","","lipid;microbiome","true","https://pubmed.ncbi.nlm.nih.gov/38068829/","149","priority=medium; relevance=3; study_tag=needs_manual_classification; outcomes=lipid;microbiome"
"PMID:34967874","PubMed","34967874","10.1093/jas/skab379","34967874","Weight loss and high-protein, high-fiber diet consumption impact blood metabolite profiles, body composition, voluntary physical activity, fecal microbiota, and fecal metabolites of adult dogs.","2022","literature","medium","3","needs_manual_classification","","","weight;body_composition;microbiome","true","https://pubmed.ncbi.nlm.nih.gov/34967874/","150","priority=medium; relevance=3; study_tag=needs_manual_classification; outcomes=weight;body_composition;microbiome"
